username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Canal GNT",canalgnt,2018-05-19 04:52,68,337,"Kate Middleton muito plena! #CasamentoRealNoGNT #RoyalWedding #HarryandMeghan #MeghanMarkle #PrinceHarry pic.twitter.com/gsmDHXbxWV",,,#CasamentoRealNoGNT #RoyalWedding #HarryandMeghan #MeghanMarkle #PrinceHarry,"997807219650379776",https://twitter.com/canalgnt/status/997807219650379776
"Bethie Sykes ♕",BethSykes_TW,2018-05-19 04:52,103,313,"She would be so proud #RoyalWedding #HarryandMeghan #RoyalWedding2018 #RoyalWedding18 pic.twitter.com/6sCHf1nzg0",,,#RoyalWedding #HarryandMeghan #RoyalWedding2018 #RoyalWedding18,"997807099051757568",https://twitter.com/BethSykes_TW/status/997807099051757568
"Tyrone Francis",TJFrancisLive,2018-05-19 04:50,38,132,"Never in my dreams did I think I'd see a black president, mixed race Royal and Bishop Michael Curry quoting #MLK at a #Royalwedding #HarryandMeghan #bishopmichaelcurry https://twitter.com/NBCNews/status/997800041619296256 …",,,#MLK #Royalwedding #HarryandMeghan #bishopmichaelcurry,"997806734013091840",https://twitter.com/TJFrancisLive/status/997806734013091840
"TES",southerntalker,2018-05-19 04:50,15,57,"True love wins.... #royalwedding #HarryAndMeghan pic.twitter.com/VlnjC8pd5R",,,#royalwedding #HarryAndMeghan,"997806702312476672",https://twitter.com/southerntalker/status/997806702312476672
"Lionel Birnie",lionelbirnie,2018-05-19 04:50,3,155,"I get in the car with the Buffalo. He's listening to last night's episode of The Cycling Podcast. Me: oh no, turn this off. I can't listen to my voice. Buffalo: how do you think other people feel? #harryandmeghan",,,#harryandmeghan,"997806640316452864",https://twitter.com/lionelbirnie/status/997806640316452864
"FRANCE 24",FRANCE24,2018-05-19 04:49,61,200,"#UK Royal Wedding: Watch the moment #Harry and #Meghan exchange their vows and say YES to each other! #HarryandMeghan #RoyalWedding pic.twitter.com/uhkWQEPxKj",,,#UK #Harry #Meghan #HarryandMeghan #RoyalWedding,"997806516374818816",https://twitter.com/FRANCE24/status/997806516374818816
"mira",meerahmai,2018-05-19 04:49,36,80,"Everybody at the Royal Wedding be all fancy and Tom Hardy look like he a crackhead about to knife somebody #HarryandMeghan pic.twitter.com/y0dv0SB00c",,,#HarryandMeghan,"997806464839356416",https://twitter.com/meerahmai/status/997806464839356416
"Dan",thequalitydan,2018-05-19 04:48,109,248,"Couldn't resist #royalwedding #eurovision @foureira_eleni #fuego #HarryandMeghan #YeahYeahFire pic.twitter.com/zWi4VoFdXb",,@foureira_eleni,#royalwedding #eurovision #fuego #HarryandMeghan #YeahYeahFire,"997806269728722944",https://twitter.com/thequalitydan/status/997806269728722944
"Interracial Love",WMBWInterracial,2018-05-19 04:48,39,80,"The big moment... #HarryandMeghan become husband and wife - and are now known as the Duke and Duchess of Sussex, with cheers being heard outside St George's Chapel. pic.twitter.com/rtWnPhbhUw",,,#HarryandMeghan,"997806203492339713",https://twitter.com/WMBWInterracial/status/997806203492339713
"Derbyshire Police",DerbysPolice,2018-05-19 04:47,24,107,"Our Police Support Unit have been helping to guard #MeghanMarkle at @Cliveden_House in #Berkshire ahead of the #RoyalWedding. They’ve also been deployed at #Windsor today. #TopTeam #PSU #HarryandMeghan pic.twitter.com/PxV81PodRA",,@Cliveden_House,#MeghanMarkle #Berkshire #RoyalWedding #Windsor #TopTeam #PSU #HarryandMeghan,"997806025645453314",https://twitter.com/DerbysPolice/status/997806025645453314
