username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Change the Ref",ChangeTheRef,2018-08-14 07:31,48,127,"Parkland survivor to join Massachusetts students on 50-mile walk against gun violence https://www.bostonglobe.com/metro/2018/08/13/parkland-survivor-join-massachusetts-students-mile-walk-against-gun-violence/Ucxd3pkJMn2VDfdwoYRp4I/story.html?event=event25?event=event25 … via @BostonGlobe #ChangeTheRef #GunControlNow #GunReform #gunviolence #MSDStrong @davidhogg111",,@BostonGlobe @davidhogg111,#ChangeTheRef #GunControlNow #GunReform #gunviolence #MSDStrong,"1029375007263256576",https://twitter.com/ChangeTheRef/status/1029375007263256576
"Kelly",kellyblaus,2018-08-13 23:09,25,63,"It’s the first damn day of school. We can’t even have ONE DAY without gun violence. #GUNCONTROLNOW https://twitter.com/GinaLazara/status/1029087562621575168 …",,,#GUNCONTROLNOW,"1029248539065507840",https://twitter.com/kellyblaus/status/1029248539065507840
"Boca Vista",bocavista2016,2018-08-13 06:54,348,320,"CAN'T MAKE IT UP Democrat Congressional candidate in Georgia And #GunControlNow advocate who ran on restrictive gun laws Charged with murder for SHOOTING her husband to death... #GunControl for thee but not for me pic.twitter.com/C7N1koTX8S #Trump #MAGA #MorningJoe #NRA",,,#GunControlNow #GunControl #Trump #MAGA #MorningJoe #NRA,"1029003315265380352",https://twitter.com/bocavista2016/status/1029003315265380352
"OrangeRibbonsForJaime",Ribbons4Jaime,2018-08-13 04:01,17,151,"Change the Ref and Orange Ribbons for Jaime continue to stand up together to make change. #orangeribbonsforjaime #foreverjaime #msdstrong #notonemore #neveragain #guncontrol #gunreform #parklandstrong #keepourkidssafe #weneedchange #guncontrolnow #support pic.twitter.com/67iUqwfPlb",,,#orangeribbonsforjaime #foreverjaime #msdstrong #notonemore #neveragain #guncontrol #gunreform #parklandstrong #keepourkidssafe #weneedchange #guncontrolnow #support,"1028959638547582981",https://twitter.com/Ribbons4Jaime/status/1028959638547582981
"Michael Coren",michaelcoren,2018-08-12 07:35,199,839,"I've received a number of tweets from gun owners in the past 24 hours due to my defence of gun control. What's interesting is that judging by their anger and extremism they're the last people who should own deadly weapons. #GunControlNow",,,#GunControlNow,"1028651312370606080",https://twitter.com/michaelcoren/status/1028651312370606080
"Change the Ref",ChangeTheRef,2018-08-12 05:26,47,129,"Our Children Are Dying From Guns While NRA Opposes Common Sense Gun Laws http://goo.gl/alerts/XCr53 #ChangeTheRef #GunControlNow #GunReformNow #GUNviolence #NoRA",,,#ChangeTheRef #GunControlNow #GunReformNow #GUNviolence #NoRA,"1028618797761134592",https://twitter.com/ChangeTheRef/status/1028618797761134592
"Change the Ref",ChangeTheRef,2018-08-12 05:01,69,160,"New around here? Here's the story behind ChangeTheRef. - #changetheref #msdstrong #notonemore #neveragain #guncontrol #gunreform #marchforourlives #parklandstrong #march4ourlives #weneedchange #stopthevoilence #support #gunsafety #guncontrolnow #shooting pic.twitter.com/nFKXM7aqdT",,,#changetheref #msdstrong #notonemore #neveragain #guncontrol #gunreform #marchforourlives #parklandstrong #march4ourlives #weneedchange #stopthevoilence #support #gunsafety #guncontrolnow #shooting,"1028612327992639488",https://twitter.com/ChangeTheRef/status/1028612327992639488
"Doris Grinspun RN, PhD LLD(hon),Dr(hc), FAAN,O.ONT",DorisGrinspun,2018-08-11 09:33,65,120,"#danforthshooting victim Danielle Kane & boyfriend Jerry Pinksen values-driven courageous! She 1sr yr BScN @UOIT and he awesome ER RN @MGHToronto Our support heals https://www.gofundme.com/danistrong Nurses everywhere 100% with you #DanforthStrong #FrederictonStrong #GunControlNow #canpoli pic.twitter.com/yA2xZPo5wc",,@UOIT @MGHToronto,#danforthshooting #DanforthStrong #FrederictonStrong #GunControlNow #canpoli,"1028318585880436736",https://twitter.com/DorisGrinspun/status/1028318585880436736
"Michael Coren",michaelcoren,2018-08-10 18:30,46,239,"Thanks for all of the supportive comments about tonight's @CBC appearance. As for those offended at my calls for rigid gun control, I hear you but I simply disagree. Vehemently! #GunControlNow #FrederictonShooting #Fredrictonshooting #Fredericton",,@CBC,#GunControlNow #FrederictonShooting #Fredrictonshooting #Fredericton,"1028091281178877952",https://twitter.com/michaelcoren/status/1028091281178877952
"Beth Baumann",eb454,2018-08-10 10:45,25,91,"Hey #gunsense advocates! Listen up! #2A #guncontrol #guncontrolnow pic.twitter.com/QeSSsAWbKN",,,#gunsense #2A #guncontrol #guncontrolnow,"1027974353818804224",https://twitter.com/eb454/status/1027974353818804224
"Katherine Clark",RepKClark,2018-08-10 10:45,12,25,"Tragically, the Trump administration and @BetsyDeVosED are more concerned with scoring points with the NRA than making our schools and students safer. #GunControlNow https://twitter.com/edmundsanders/status/1026815074277703681 …",,@BetsyDeVosED,#GunControlNow,"1027974251301818368",https://twitter.com/RepKClark/status/1027974251301818368
"TDP",TDPattillo,2018-08-09 13:43,353,681,"When white male mass shooters start attacking from outer space I will support a #SpaceForce. Until then we need to focus on keeping our kids safe in school. #GunControlNow",,,#SpaceForce #GunControlNow,"1027656582438551558",https://twitter.com/TDPattillo/status/1027656582438551558
"BlackLivesMatter DC",DMVBlackLives,2018-08-09 11:56,31,112,"Oh it’s just the Black #Parkland students #RisingUpFightingBack Know them! #MarchForOurLives #Enough #GunControlNow #StonemanDouglasStrong #BlackStudentsMatterhttps://twitter.com/MeilingIts/status/1027042785206169601 …",,,#Parkland #RisingUpFightingBack #MarchForOurLives #Enough #GunControlNow #StonemanDouglasStrong #BlackStudentsMatterhttps,"1027629611725848581",https://twitter.com/DMVBlackLives/status/1027629611725848581
"Protect Robert Mueller ✊",DisavowTrump20,2018-08-08 18:43,6349,8048,"Florida high school shooting survivor Emma Gonzalez has shown more moral courage than the GOP and the NRA combined. RETWEET if stand with Emma as she demands gun reform from Congress and the President! #GunControlNow pic.twitter.com/EyvudarXN2",,,#GunControlNow,"1027369684759441409",https://twitter.com/DisavowTrump20/status/1027369684759441409
"OrangeRibbonsForJaime",Ribbons4Jaime,2018-08-08 11:00,15,66,"Stay tuned for new Orange Ribbons for Jaime t-shirts! Here is a preview... #orangeribbonsforjaime #foreverjaime #msdstrong #notonemore #neveragain #guncontrol #gunreform #parklandstrong #keepourkidssafe #weneedchange #stopthevoilence #enough #gunsafety #guncontrolnow #support pic.twitter.com/dmTJidik0j",,,#orangeribbonsforjaime #foreverjaime #msdstrong #notonemore #neveragain #guncontrol #gunreform #parklandstrong #keepourkidssafe #weneedchange #stopthevoilence #enough #gunsafety #guncontrolnow #support,"1027253207616172037",https://twitter.com/Ribbons4Jaime/status/1027253207616172037
"Anne Debelle ⚡#ProtectMuellerQuickResponse☭",liddabird,2018-08-06 14:48,55,118,"Trump's #Lebronattack worked its magic. Tweetirade + Celebrity (or media) + [Leftwing dogwhistle issue] = DISTRACTION PAY ATTENTION to the IMPORTANT STUFF #ManafortTrial #ChildrenInCages #RussianCollaborators #SecureOurVotes #PaperBallots #GunControlNOW #McCONnellMachinations",,,#Lebronattack #ManafortTrial #ChildrenInCages #RussianCollaborators #SecureOurVotes #PaperBallots #GunControlNOW #McCONnellMachinations,"1026585867358330880",https://twitter.com/liddabird/status/1026585867358330880
"John R Lott Jr.",JohnRLottJr,2018-08-05 12:57,222,450,"Concealed handgun permit holder takes down gunman who was firing his gun at Titusville, Fla back to school event. It was part of a general peace rally. https://crimeresearch.org/2018/08/concealed-handgun-permit-holder-takes-down-gunman-who-was-firing-his-gun-at-titusville-florida-back-to-school-event/ … #DGU #SchoolSafety #gunfreezone #gunfreezones #masspublicshooting #GunControlNow #2A @CrimeResearch1",,@CrimeResearch1,#DGU #SchoolSafety #gunfreezone #gunfreezones #masspublicshooting #GunControlNow #2A,"1026195549068972034",https://twitter.com/JohnRLottJr/status/1026195549068972034
"Juliette Kayyem",juliettekayyem,2018-08-03 12:31,41,194,"In so many of these cases, we let the often elusive search for motives blind us from the reality before our eyes. #GunControlNow https://twitter.com/NYDailyNews/status/1025463072205557762 …",,,#GunControlNow,"1025464217707659265",https://twitter.com/juliettekayyem/status/1025464217707659265
"Caleb Hull",CalebJHull,2018-08-03 08:53,12,85,"Every time I try to print my plane ticket, a gun comes out. #GunControlNow",,,#GunControlNow,"1025409291614924800",https://twitter.com/CalebJHull/status/1025409291614924800
"Nik Walker",NikkyWalks,2018-08-01 09:40,8,73,"So we’re clear, this is what we call a “dumb dumb dumb” idea. #Stop3Dguns #GunControlNow pic.twitter.com/MTJc53qyuV",,,#Stop3Dguns #GunControlNow,"1024696304427888641",https://twitter.com/NikkyWalks/status/1024696304427888641
"Honey West",NotHoneyWest,2018-08-14 15:05,8,45,"Why would we subjecting students to the crushing responsibility & liability of treating gunshot woulds? They're not doctors and they'd be traumatized themselves in a shooter scenario. Take the guns. #GunControlNow",,,#GunControlNow,"1029489291863486464",https://twitter.com/NotHoneyWest/status/1029489291863486464
"MimiZelman #TeamPelosi 🌊",mimizelman,2018-08-14 10:37,9,7,"Axios 2018: The five most competitive House races — A big no to 3D-printed guns — GOP districts hit hardest by opioids - Axios #VoteBlueToSaveAmerica #GunControlNow #BlueWave2018 #DemForcehttps://apple.news/ArLIrtgokT6iV0yzYzntSkw …",,,#VoteBlueToSaveAmerica #GunControlNow #BlueWave2018 #DemForcehttps,"1029421701564706817",https://twitter.com/mimizelman/status/1029421701564706817
"Kai Koerber// #MSDStrong",KaiStoneKoerber,2018-08-14 08:54,12,44,"If your ever wondering about whether or not America has a gun problem— #GunControlNow #TuesdayThoughts #GUNS #Ridiculousnesshttps://twitter.com/vicenews/status/1028853651270459392 …",,,#GunControlNow #TuesdayThoughts #GUNS #Ridiculousnesshttps,"1029395746502729731",https://twitter.com/KaiStoneKoerber/status/1029395746502729731
"Carrie Coon",carriecoon,2018-08-14 08:08,6,43,"Our uniquely American problem strikes again. #GunControlNow https://twitter.com/Everytown/status/1029187855258714114 …",,,#GunControlNow,"1029384151286407168",https://twitter.com/carriecoon/status/1029384151286407168
"Chacks",IlyfJuliette,2018-08-14 06:48,10,33,"Gun violence has resulted in over 9000 deaths (427 of them children under 11) & 17,500 injuries so far this year (gun violence archive)- These people are insane and must be dealt with. Yet still you do nothing about gun control. #GunControlNow #FakePresident #NRABloodMoney",,,#GunControlNow #FakePresident #NRABloodMoney,"1029364023379341313",https://twitter.com/IlyfJuliette/status/1029364023379341313
"Triggered Millennials",TriggeredWakeUp,2018-08-13 06:09,10,26,"#commonsense #GunControlNow Do you gun-grabbers see how ridiculous you are ?? pic.twitter.com/AX6iSKhpNG",,,#commonsense #GunControlNow,"1028991892837543941",https://twitter.com/TriggeredWakeUp/status/1028991892837543941
"Dr. Robert Lee",DrRobertCLee,2018-08-12 15:27,18,24,"This is a parody ad by @MADmagazine but the truth is that it will be 6 months since #ParklandShooting and Congress has not acted on meaningful #GunControlNow to protect our kids in school. pic.twitter.com/bxwnqoBcgy",,@MADmagazine,#ParklandShooting #GunControlNow,"1028769937249263619",https://twitter.com/DrRobertCLee/status/1028769937249263619
"John R Lott Jr.",JohnRLottJr,2018-08-12 12:37,9,13,"On Ottawa, Ontario's Giant CFRA Radio to discuss the banning handguns in Canada https://crimeresearch.org/2018/08/on-ottawa-ontarios-giant-cfra-radio-to-discuss-the-banning-handguns-in-canada/ … #guncontrolnow #DGU #gunban #guncontrol #Canada",,,#guncontrolnow #DGU #gunban #guncontrol #Canada,"1028727178454872064",https://twitter.com/JohnRLottJr/status/1028727178454872064
"less fat Dave",BigFatDave,2018-08-11 01:51,13,24,"What kind of idiot gets panicked over a gun from the 60s? #GunSense is nonsense #GunControl is statist trash #GunControlNow is a pathetic appeal to emotion pic.twitter.com/YZ45PoxP6p",,,#GunSense #GunControl #GunControlNow,"1028202314648244224",https://twitter.com/BigFatDave/status/1028202314648244224
"less fat Dave",BigFatDave,2018-08-10 07:20,21,28,"No more compromise No more compliance #GunSense is nonsense #GunControl is statist trash #GunControlNow is a pathetic appeal to emotion pic.twitter.com/e8R5ocDdQg",,,#GunSense #GunControl #GunControlNow,"1027922764873785344",https://twitter.com/BigFatDave/status/1027922764873785344
"John R Lott Jr.",JohnRLottJr,2018-08-08 15:24,23,42,"The Media Is Encouraging Violence Against Themselves https://townhall.com/columnists/johnrlottjr/2018/08/08/the-media-is-encouraging-violence-against-themselves-n2507977 … #guncontrolnow #gunfreezone #gunfreezones #2A #guncontrol",,,#guncontrolnow #gunfreezone #gunfreezones #2A #guncontrol,"1027319659744440322",https://twitter.com/JohnRLottJr/status/1027319659744440322
"Grilling With The Poors",TubingTyler,2018-08-08 14:19,11,40,"These weapons of war need to be banned! #GunSense #GunControlNow pic.twitter.com/fFbrh2AS5a",,,#GunSense #GunControlNow,"1027303341725048840",https://twitter.com/TubingTyler/status/1027303341725048840
"Philadelphia DAO",philadao,2018-08-08 12:39,9,14,"Today, Larry joined other public officials at Vare Recreation Center in Southwest Philly. He talked about why all of us need to stand up to the National Rifle Association to help end straw purchases and the public health crisis that is #gunviolence. #GunControlNow pic.twitter.com/QF7k3vdi4E",,,#gunviolence #GunControlNow,"1027278096616091648",https://twitter.com/philadao/status/1027278096616091648
"sanah🌞",niazi_sanah,2018-08-06 15:46,8,26,"the nra is SHAKING. #GunControlNow #NeverAgain #TheYoungPeopleWillWin pic.twitter.com/jXhQjxzJ9q",,,#GunControlNow #NeverAgain #TheYoungPeopleWillWin,"1026600305033527297",https://twitter.com/niazi_sanah/status/1026600305033527297
"Atheist Girl 🦄",iamAtheistGirl,2018-08-05 19:17,12,32,"‘muricah where guns have more rights than women #GunControlNow pic.twitter.com/oErDPbCWEf",,,#GunControlNow,"1026291252692754437",https://twitter.com/iamAtheistGirl/status/1026291252692754437
"Kaylua",KayeeLua,2018-08-04 21:16,19,70,"Very suspicious coming right after they closed off being able to see who donates to them. It’s a lie just like everything else about them. #GunControlNow #NRAIsATerroristOrganization",,,#GunControlNow #NRAIsATerroristOrganization,"1025958630120726528",https://twitter.com/KayeeLua/status/1025958630120726528
"Hugo Stiglitz",artisteboy,2018-08-02 17:08,10,35,"Keep crying. You're still going to jail. #ImpeachTrump #TrumpRussia #TrumpTreason #PutinsPuppet #TraitorTrump #GOPRussia #NRARussia #GOPMoscowMules #GunControlNow #FamiliesBelongTogether #EPluribusUnum #FuckTrump pic.twitter.com/EZot8v6WPH",,,#ImpeachTrump #TrumpRussia #TrumpTreason #PutinsPuppet #TraitorTrump #GOPRussia #NRARussia #GOPMoscowMules #GunControlNow #FamiliesBelongTogether #EPluribusUnum #FuckTrump,"1025171521940189184",https://twitter.com/artisteboy/status/1025171521940189184
"HawkEye 2020💥 ➳",2HawkEye2020,2018-07-30 06:29,15,25,"The most obvious solution to school shootings is the one nobody wanted to discuss #GunControlNow https://www.vox.com/2018/7/30/17518970/school-shooting-solutions-safety?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … pic.twitter.com/IAG21OrLVe",,,#GunControlNow,"1023923552834281472",https://twitter.com/2HawkEye2020/status/1023923552834281472
"Stop Trump 🍷",StopTrump2020,2018-07-29 19:18,24,36,"This should not be happening in #America!! #BanAssaultWeapons #CommonSenseGunLaws #GunControlNow #NRAIsATerroristOrganization #NRAKillsKids #NRABloodMoney @NRA pic.twitter.com/96qsXYeX2K",,@NRA,#America #BanAssaultWeapons #CommonSenseGunLaws #GunControlNow #NRAIsATerroristOrganization #NRAKillsKids #NRABloodMoney,"1023754604016746496",https://twitter.com/StopTrump2020/status/1023754604016746496
"Amelia Have❤️Heart",AviFlyGirl,2018-07-29 15:23,15,20,"That article is wonderful JA! It details your innovative support for teachers & your dedication to encouraging tolerance/ending hate in SC. Your opponent, NRA funded GOP, wilfully ignores what happened in Charleston not to long ago at the Emanuel AME church. #GunControlNow",,,#GunControlNow,"1023695521775538182",https://twitter.com/AviFlyGirl/status/1023695521775538182
"B’Elanna Torres",belannaresists,2018-07-29 12:08,146,275,"Buying supplies for my classroom as teachers prepare to head back to work this week. New desk calendar 8 boxes of markers Long range wasp spray to slow down potential school shooters So disappointed in my country over this issue. #NeverAgain #GunControlNow #Enough",,,#NeverAgain #GunControlNow #Enough,"1023646505717166085",https://twitter.com/belannaresists/status/1023646505717166085
"Change the Ref",ChangeTheRef,2018-07-29 05:00,195,338,"As of now, only 13 states have Red Flag Laws. - #changetheref #msdstrong #notonemore #neveragain #guncontrol #gunreform #marchforourlives #parklandstrong #march4ourlives #weneedchange #stopthevoilence #support #gunsafety #guncontrolnow #shooting pic.twitter.com/v6kYfRjHle",,,#changetheref #msdstrong #notonemore #neveragain #guncontrol #gunreform #marchforourlives #parklandstrong #march4ourlives #weneedchange #stopthevoilence #support #gunsafety #guncontrolnow #shooting,"1023538851640500224",https://twitter.com/ChangeTheRef/status/1023538851640500224
"Robyn Ochs",robynochs,2018-07-28 10:33,12,20,"#EmmaGonzález: “Fight for your lives before it’s someone else’s job. I have great respect for this young #bisexual woman. She speaks truth to power. http://www.losangelesblade.com/2018/07/26/emma-gonzalez-is-marching-for-our-lives … #bicommunity #gunsafety #GunControlNow #GunsKillPeople #workforpeace",,,#EmmaGonzález #bisexual #bicommunity #gunsafety #GunControlNow #GunsKillPeople #workforpeace,"1023260081373302785",https://twitter.com/robynochs/status/1023260081373302785
"Change the Ref",ChangeTheRef,2018-07-27 11:48,59,104,"#Miami: Join us this Monday July 30th at 11 am in #Wynwood for a mural unveiling! Please RT. #ChangeTheRef @MayorLevine @UPArtStudio1 @AMarch4OurLives @davidhogg111 @Emma4Change #GunControlNow #GunControlNow #GUNviolence #msdstrong #Parkland @manueloliver00 @patriciapadauy pic.twitter.com/GQalJhSIci",,@MayorLevine @UPArtStudio1 @AMarch4OurLives @davidhogg111 @Emma4Change @manueloliver00 @patriciapadauy,#Miami #Wynwood #ChangeTheRef #GunControlNow #GunControlNow #GUNviolence #msdstrong #Parkland,"1022916570111246344",https://twitter.com/ChangeTheRef/status/1022916570111246344
"Teresa Ginsberg",TeresaGinsberg,2018-07-26 15:36,4,134,"Good point. But for me I’m too worried about the #Immigrants #Environment #RussianCollusion #GunControlNow that I don’t care what she does.",,,#Immigrants #Environment #RussianCollusion #GunControlNow,"1022611721171726336",https://twitter.com/TeresaGinsberg/status/1022611721171726336
"Neil Before Zod™",ThatsMrNeil,2018-07-26 15:36,77,139,"I have a better idea, can make lobbying by firearms rights groups illegal? Terrorist organizations like the CCRF should have no voice in Ottawa. #GunControlNow #cdnpolihttps://www.huffingtonpost.ca/2018/07/26/canadian-coalition-for-firearm-rights-nathalie-provost_a_23490461/ …",,,#GunControlNow #cdnpolihttps,"1022611625185083393",https://twitter.com/ThatsMrNeil/status/1022611625185083393
"Kristen Clarke",KristenClarkeJD,2018-07-26 13:41,74,384,"This is Zion Kelly, one of the amazing speakers from this year’s historic #MarchForOurLives and one of our interns this summer at @LawyersComm. He is a powerful advocate for #GunControlNow. Giving him a shout out on #NationalInternDay for his courage, voice and leadership! pic.twitter.com/Xb9JA4vdwq",,@LawyersComm,#MarchForOurLives #GunControlNow #NationalInternDay,"1022582646805852162",https://twitter.com/KristenClarkeJD/status/1022582646805852162
"Shannon Purser",shannonpurser,2018-07-25 21:47,488,3022,"heartbreaking. #GunControlNow https://twitter.com/septd/status/1021144431074988032 …",,,#GunControlNow,"1022342599372361728",https://twitter.com/shannonpurser/status/1022342599372361728
"Doris Grinspun RN, PhD LLD(hon),Dr(hc), FAAN,O.ONT",DorisGrinspun,2018-07-24 18:38,24,34,"Here to pay respect #ReeseFallon #juliannakozis your lives were robbed from your loved #RIP knowing your names will never be forgotten! To the recovering victims we send you energy to fully recover. To our Nursing + other staff:Thank you! #DanforthStrong + tougher #GunControlNow pic.twitter.com/Ubc62MlN6K",,,#ReeseFallon #juliannakozis #RIP #DanforthStrong #GunControlNow,"1021932697982095360",https://twitter.com/DorisGrinspun/status/1021932697982095360
"tara strong",tarastrong,2018-07-24 15:17,68,139,"Donate $50. or more for a follow & autograph. Screenshot below and PLEASE don’t let our citizens be sitting ducks any longer. #GunControlNow https://twitter.com/nora4usa/status/1021871609102123009 …",,,#GunControlNow,"1021882018815139840",https://twitter.com/tarastrong/status/1021882018815139840
"Big Blue Wave",TeelaResists,2018-07-24 07:01,21,18,"#TuesdayMotivation the day has, unfortunately, arrived Tell @SecPompeo to #StopDownloadableGuns now #GunControlNow this is just stupid and irresponsible https://act.everytown.org/sign/stop-downloadable-guns/?source=twns_stop-downloadable-guns&refcode=twns_stop-downloadable-guns&utm_source=twns_stop-downloadable-guns&utm_medium=s&utm_campaign=stop-downloadable-guns …",,@SecPompeo,#TuesdayMotivation #StopDownloadableGuns #GunControlNow,"1021757189256617984",https://twitter.com/TeelaResists/status/1021757189256617984
"Kasturi Shankar",KasthuriShankar,2018-07-23 22:58,13,138,"#TorontoShooting gunman was Faisal Hussain, 29. Family says Hussain suffered from severe mental illness, struggling with psychosis and depression his entire life. So who gives a loony psycho muslim youngster a gun? #GunControlNow",,,#TorontoShooting #GunControlNow,"1021635695532797954",https://twitter.com/KasthuriShankar/status/1021635695532797954
"Turnip",Turnip2020,2018-07-23 08:02,2127,2927,"Florida high school shooting survivor Emma Gonzalez has shown more moral courage than the GOP and the NRA put together. RETWEET if stand with Emma as she demands gun reform from Congress and the President! #GunControlNow pic.twitter.com/VvzIOVSdGn",,,#GunControlNow,"1021410184852193282",https://twitter.com/Turnip2020/status/1021410184852193282
"Neil Before Zod™",ThatsMrNeil,2018-07-23 07:06,22,66,"The #NRA is a terrorist organization, and needs to be listed as so. Make lobbying by gun makers/Canadian Coalition for Firearm Rights illegal. They deserve no voice with our government. End the gun lobby. What the f**k is wrong with these people. #GunControlNow #cdnpoli",,,#NRA #GunControlNow #cdnpoli,"1021396072642596865",https://twitter.com/ThatsMrNeil/status/1021396072642596865
"Picard🏳️‍🌈🇨🇦",Picard_Resists,2018-07-23 05:43,7,27,"Who would have thought that gun nuts were so easily triggered? They attack anyone who calls for gun control rather than debate them. The Canadian ones seem to think that they have a right to their guns, which isn't the case. More guns is never the answer. #GunControlNow https://twitter.com/ThatsMrNeil/status/1021373640452001793 …",,,#GunControlNow,"1021375195792076800",https://twitter.com/Picard_Resists/status/1021375195792076800
"Neil Before Zod™",ThatsMrNeil,2018-07-23 05:37,90,342,"I am being called out for asking for more gun control. The pro-gun trolls and lobby are so predictable. If you ask right after a mass shooting for more gun control you are playing politics, but one hand gun owned by non-law enforcement is one too many. #GunControlNow #Danforth",,,#GunControlNow #Danforth,"1021373640452001793",https://twitter.com/ThatsMrNeil/status/1021373640452001793
"Neil Before Zod™",ThatsMrNeil,2018-07-22 21:19,58,217,"Once again, I mourn for victims in the city of Toronto. Be strong, stay safe. People who aim cause us violence or terror will never get the better of us. My heart breaks for my city. We are not immune, but we will not be afraid. #Toronto #Danforth #GunControlNow",,,#Toronto #Danforth #GunControlNow,"1021248527433981958",https://twitter.com/ThatsMrNeil/status/1021248527433981958
"Emoluments Clause",Emolclause,2018-07-22 15:49,71,99,"#BREAKING:Folks, this might explain #NRA Spox #DanaLoesch's STRANGE moment of silence #TheResistance #Trump #TrumpRussia #MariaButina #GunControlNow #CNN #MSNBC #FoxNews #bbcnewshttp://grassrootsdempolitics.com/index.php/2018/04/28/did-russia-funnel-money-to-teamtrump-through-the-nra/ …",,,#BREAKING #NRA #DanaLoesch #TheResistance #Trump #TrumpRussia #MariaButina #GunControlNow #CNN #MSNBC #FoxNews #bbcnewshttp,"1021165353509040135",https://twitter.com/Emolclause/status/1021165353509040135
"Emoluments Clause",Emolclause,2018-07-22 15:41,449,775,"#BREAKING:Almost a week into #MariaButina's indictment, and NO WORD YET from the ALWAYS VOCAL. @NRA Spox. @DLoesch. Hmm--WONDER WHY?! #TheResistance #NRA #TrumpRussia #DanaLoesch #Mueller #GunControlNow #CNN #MSNBC #FoxNews #BBCnews pic.twitter.com/Cw71vtMKec",,@NRA @DLoesch,#BREAKING #MariaButina #TheResistance #NRA #TrumpRussia #DanaLoesch #Mueller #GunControlNow #CNN #MSNBC #FoxNews #BBCnews,"1021163383020834823",https://twitter.com/Emolclause/status/1021163383020834823
"Brittany Packnett",MsPackyetti,2018-07-22 07:43,25,203,"I am glad my friends are ok. And I’m angry it happened at all. Today, anger is fuel for the work. People living safely isn’t partisan, it’s human. #GunControlNow",,,#GunControlNow,"1021043179867594755",https://twitter.com/MsPackyetti/status/1021043179867594755
"Chris",goingglocal,2018-07-22 00:18,112,383,"The “guns don’t kill people, people do” argument is one all intelligent people can see through. The point is that people use guns to kill people. They don’t use spoons or blue jeans. #GunControlNow",,,#GunControlNow,"1020931132261584899",https://twitter.com/goingglocal/status/1020931132261584899
"Victoria Brownworth #EqualityActNow",VABVOX,2018-07-21 22:27,103,225,". @NRA: Today a civilian carrying a gun killed two women then held a bunch of people hostage. Stop pushing this dangerous agenda. #SilverLake #GunControlNow https://twitter.com/NRA/status/1020820721730228225 …",,@NRA,#SilverLake #GunControlNow,"1020903138423988224",https://twitter.com/VABVOX/status/1020903138423988224
"Jess Phoenix 🌋",jessphoenix2018,2018-07-21 21:34,151,706,"My heart goes out to the folks terrorized in #SilverLake today. It's not if gun violence will reach your community, it's when. I speak from experience. #GunControlNow #NeverAgain",,,#SilverLake #GunControlNow #NeverAgain,"1020889819629608962",https://twitter.com/jessphoenix2018/status/1020889819629608962
"Lisa Guerrero 💃🏽",4lisaguerrero,2018-07-21 19:35,20,132,"Hey @NRA - You suck. #GunControlNow #Silverlake #TraderJoes",,@NRA,#GunControlNow #Silverlake #TraderJoes,"1020859815428435968",https://twitter.com/4lisaguerrero/status/1020859815428435968
"✨Jesse Cale✨",JesseCale,2018-07-21 19:02,73,967,"Woah, I almost ran to Trader Joe’s after going to the gym today, but had forgotten my wallet. The timing adds up and I would’ve definitely been there when the gunman showed up. I am going to go lay down for a bit and think about all things I’m grateful for. #GunControlNow",,,#GunControlNow,"1020851573897871360",https://twitter.com/JesseCale/status/1020851573897871360
"Ana Villafañe",aanavee,2018-07-21 18:23,18,159,"Holy shit can you even imagine innocently going to buy groceries at #TraderJoes and then being killed or shot or held hostage by a random angry person with a gun who just shot his own grandmother !? WHAT THE FUCK #GUNCONTROLNOW #GunReformNow",,,#TraderJoes #GUNCONTROLNOW #GunReformNow,"1020841638808227840",https://twitter.com/aanavee/status/1020841638808227840
"Farrah Alexander",AuthorFarrah,2018-07-21 18:04,362,604,"This horrific hostage situation in a #SilverLake #TraderJoes is a somber reminder of how dangerous firearms can be in the hands of a domestic abuser. #GunControlNow pic.twitter.com/3k5YhEcBYf",,,#SilverLake #TraderJoes #GunControlNow,"1020837027204550659",https://twitter.com/AuthorFarrah/status/1020837027204550659
"Gennefer ‘Stands with the WGA’ Gross",Gennefer,2018-07-21 18:01,14,109,"We often go to the #SilverLake Trader Joe's on a Saturday to buy wine and snacks for the weekend. The thought of being in there with my son is making me nauseous – especially when greedy NRA-funded politicians could put a stop to this horror. #GunControlNow",,,#SilverLake #GunControlNow,"1020836149269368833",https://twitter.com/Gennefer/status/1020836149269368833
"Matt",nosoupforgeorge,2018-07-21 17:55,27,55,"CONFIRMED: the #ThoughtsAndPrayers offered by politicians following #SandyHook, #Orlando, #LasVegas & #Parkland failed to prevent today's #SilverLake Trader Joe's shooting. Is it still too soon to talk about #GunControlNow? https://twitter.com/CBSLA/status/1020818664352813056 …",,,#ThoughtsAndPrayers #SandyHook #Orlando #LasVegas #Parkland #SilverLake #GunControlNow,"1020834617119690752",https://twitter.com/nosoupforgeorge/status/1020834617119690752
"David Slack",slack2thefuture,2018-07-21 17:30,258,784,"Remember, Americans live in fear of constant mass shootings because the NRA has funnelled millions & millions in Russian money into the GOP. #SilverLake #GunControlNow",,,#SilverLake #GunControlNow,"1020828314984841216",https://twitter.com/slack2thefuture/status/1020828314984841216
