username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Murfam Post📷🎥🖋",Restrantek,2019-05-26 19:51,1,4,"The two fairings from #Starlink are in the harbor. #SpaceX #falcon9 pic.twitter.com/EfX3Cr4yaD",,,#Starlink #SpaceX #falcon9,"1132841799964344321",https://twitter.com/Restrantek/status/1132841799964344321
"Falcon 9 Block 5",Falcon9Block5,2019-05-26 13:11,4,12,"When's my next launch? @SpaceX @csa_asc #Falcon9 SpaceX Radarsat C1, C2, C3 Mission NET June 15 2019 VAFB SLC-4E Southern CA Falcon 9 Block 5 Landing: LZ-4 B1051.2 Window: TBD Time: TBD SSO (Sun Synchronous Orbit) 600km Payload: 3 The RADARSAT Constellation Mission pic.twitter.com/XCMN3sLs55",,@SpaceX @csa_asc,#Falcon9,"1132741188627251200",https://twitter.com/Falcon9Block5/status/1132741188627251200
"Diana Halstead",DianaHalstead,2019-05-24 20:13,9,53,"Success! @SpaceX Falcon9 Starlink! #SpaceX #Falcon9 #Starlink #NASA #NASASocial pic.twitter.com/dHNMael58o",,@SpaceX,#SpaceX #Falcon9 #Starlink #NASA #NASASocial,"1132122553647083521",https://twitter.com/DianaHalstead/status/1132122553647083521
"Dr.DahaNoob (Denise K.)",Mimikry_,2019-05-24 18:15,34,240,"Finally here my clean shot from yesterdays #SpaceX #Falcon9 #Starlink launch from SLC 40. Location was Marina Park in Titusville. pic.twitter.com/nwwsjIpBMP",,,#SpaceX #Falcon9 #Starlink,"1132092811489230848",https://twitter.com/Mimikry_/status/1132092811489230848
"Michael Baylor",nextspaceflight,2019-05-24 16:56,307,1267,"#Starlink passes over the Netherlands after launch on a #SpaceX #Falcon9. Thanks to @jelhoo1bf4 for sharing this with me. Their friend took the video and gave permission for me to share but didn't want credit. pic.twitter.com/7h2tVA7t4a",,@jelhoo1bf4,#Starlink #SpaceX #Falcon9,"1132073019071877120",https://twitter.com/nextspaceflight/status/1132073019071877120
"Lyfe B. Wilde",ArrogantWatcher,2019-05-24 16:03,6,24,"THE SPACE COAST #Falcon9 @spacex pic.twitter.com/GLhYg2X9Cy",,@spacex,#Falcon9,"1132059522485432321",https://twitter.com/ArrogantWatcher/status/1132059522485432321
"Thomas Burghardt",TGMetsFan98,2019-05-24 13:12,5,32,"Replay: @SpaceX #Falcon9 launches the first 60 #Starlink internet satellites to orbit: pic.twitter.com/AWhSv64qMl",,@SpaceX,#Falcon9 #Starlink,"1132016434152919047",https://twitter.com/TGMetsFan98/status/1132016434152919047
"LaunchLife",YourLaunchLife,2019-05-24 11:13,3,27,"We’ll be doing a blog post of your Starlink launch photos for LaunchLife’s Flight Log. We want to see your photos! Reach out to us here. And we’ll also be reaching out to you on Instagram. #falcon9 #starlink #launchlife pic.twitter.com/nkJ7vr6Pqy",,,#falcon9 #starlink #launchlife,"1131986653747134464",https://twitter.com/YourLaunchLife/status/1131986653747134464
"Richard",RDAnglePhoto,2019-05-24 10:33,35,124,"My views of last nights @SpaceX #Falcon9 launch carrying the first 60 satellites of the #Starlink satellite constellation that will help bring internet to even the most rural parts of the world! #SpaceX is aiming for 6 more Starlink launches this year. @elonmusk pic.twitter.com/2qFlbepshT",,@SpaceX @elonmusk,#Falcon9 #Starlink #SpaceX,"1131976440952565761",https://twitter.com/RDAnglePhoto/status/1131976440952565761
"Flight Club",flightclubio,2019-05-24 10:08,13,57,"My #Falcon9 S2 model is underpowered It was always likely, but after #Starlink it's obvious: 350m/s short over the course of the first S2 burn. @Erdayastronaut @elonmusk - is 348s @934kN too weak for the Block 5 Merlin Vac? What should it be? pic.twitter.com/eJcXmBCL3v",,@Erdayastronaut @elonmusk @934kN,#Falcon9 #Starlink,"1131970182640013312",https://twitter.com/flightclubio/status/1131970182640013312
"🗣Eric DeSalvo",EricDeSalvo,2019-05-24 08:36,6,139,"Blastoff views from the heart of Orlando #Falcon9 pic.twitter.com/GfPXEe0XOj",,,#Falcon9,"1131947137091162112",https://twitter.com/EricDeSalvo/status/1131947137091162112
"Marcus Cote",marcuscotephoto,2019-05-24 06:24,22,171,"Through the lightning tower-- #Falcon9 lifts from SLC-40 for the third time last night and successfully lands aboard SpaceX's droneship #OCISLY. Here's a photo from our sound-activated camera placed at the launch pad. ( @marcuscotephoto / Space Coast Times) #Starlink #SpaceX pic.twitter.com/6dRxMPA7Ud",,@marcuscotephoto,#Falcon9 #OCISLY #Starlink #SpaceX,"1131913831440146434",https://twitter.com/marcuscotephoto/status/1131913831440146434
"Eric Szczesniak",EricSzczesniak,2019-05-23 20:46,4,16,"Overall a wild day for #SpaceX! #Starlink —> 60 satellites deployed to LEO —> Heaviest payload ever carried by #Falcon9 (18.5 tons) —> 6th @SpaceX launch of 2019 —> 45th consecutive successful SpaceX launch —> First launch in a global internet service revolution pic.twitter.com/SI1WcDK9w1",,@SpaceX,#SpaceX #Starlink #Falcon9,"1131768299216355328",https://twitter.com/EricSzczesniak/status/1131768299216355328
"TicToc by Bloomberg",tictoc,2019-05-23 20:19,113,231,"SpaceX just launched its #Falcon9 rocket with 60 #Starlink satellites to make internet available across the globe @SpaceX pic.twitter.com/KWpBs6RCB5",,@SpaceX,#Falcon9 #Starlink,"1131761632693014528",https://twitter.com/tictoc/status/1131761632693014528
"Marcus Cote",marcuscotephoto,2019-05-23 19:42,67,220,"Twice-flown #Falcon9 takes to the sky for the third time tonight with #SpaceX's heaviest payload to date. The payload consists of 60 #Starlink internet satellites that have plans to be made into an expansive constellation of thousands. ( @marcuscotephoto/ Space Coast Times) pic.twitter.com/ogAxe0heex",,@marcuscotephoto,#Falcon9 #SpaceX #Starlink,"1131752282167685120",https://twitter.com/marcuscotephoto/status/1131752282167685120
"Brendan Byrne",SpaceBrendan,2019-05-23 19:40,21,135,"Dang. This booster has landed for a THIRD time. #Starlink #SpaceX #Falcon9 pic.twitter.com/JaliVzyjcp",,,#Starlink #SpaceX #Falcon9,"1131751903153598464",https://twitter.com/SpaceBrendan/status/1131751903153598464
"Michael Baylor",nextspaceflight,2019-05-23 19:37,30,165,"The first stage has performed the entry burn ahead of landing on OCISLY. #SpaceX #Starlink #Falcon9 pic.twitter.com/06x39YoNn5",,,#SpaceX #Starlink #Falcon9,"1131751050556272640",https://twitter.com/nextspaceflight/status/1131751050556272640
"Tom McCool",Cygnusx112,2019-05-23 19:36,134,459,"What a beautiful launch! #Falcon9 carrying #Starlink into orbit. #SpaceX @SpaceX #SpaceCoast pic.twitter.com/RzfopGO7Vl",,@SpaceX,#Falcon9 #Starlink #SpaceX #SpaceCoast,"1131750888681431040",https://twitter.com/Cygnusx112/status/1131750888681431040
"Buzz Aldrin",TheRealBuzz,2019-05-23 19:33,247,3744,"From my balcony...always a welcome sight. #Falcon9 #spacex pic.twitter.com/SZGyWebUiX",,,#Falcon9 #spacex,"1131749927695069185",https://twitter.com/TheRealBuzz/status/1131749927695069185
"Greg Pallone",gpallone13,2019-05-23 19:32,27,70,"LIFTOFF! @SpaceX #Falcon9 #Starlink @MyNews13 @bn9 @45thSpaceWing pic.twitter.com/DnEN2t3luA",,@SpaceX @MyNews13 @bn9 @45thSpaceWing,#Falcon9 #Starlink,"1131749855855087616",https://twitter.com/gpallone13/status/1131749855855087616
"Falcon 9 Block 5",Falcon9Block5,2019-05-26 18:03,0,5,"I've finished my mission patch for @csa_asc @SpaceX Radarsat mission! Also im at 189 subs soo plsss lets get it up to 200 before June 15!!! :) Thanks for all the support guys, u guys rock! https://www.youtube.com/watch?v=KzTKwPwpLM0 … #SpaceX #Falcon9 @SpaceflightSim pic.twitter.com/65h2oApYF8",,@csa_asc @SpaceX @SpaceflightSim,#SpaceX #Falcon9,"1132814466142298112",https://twitter.com/Falcon9Block5/status/1132814466142298112
"Ken Kremer",ken_kremer,2019-05-25 17:04,5,45,"4 remote cameras 4 stunning photos - as 9 Merlins ignite on #Falcon9 at #pad40 1030 PM 5/23 to deliver 60 #Starlink high speed broadband satellites to LEO for @SpaceX pic.twitter.com/UrnQmrGYG0",,@SpaceX,#Falcon9 #pad40 #Starlink,"1132437247092039681",https://twitter.com/ken_kremer/status/1132437247092039681
"Erik Kuna 🚀",erikkuna,2019-05-24 15:00,26,182,"Ever wonder what it would look like to watch a #SpaceX #Falcon9 liftoff through a Kaleidoscope, I did... photo and animation credit: @erikkuna for @superclusterhq - follow @superclusterhq for awesome stories about space #spaceisforeveryone pic.twitter.com/RVNRl8mwTg",,@erikkuna @superclusterhq @superclusterhq,#SpaceX #Falcon9 #spaceisforeveryone,"1132043762572636161",https://twitter.com/erikkuna/status/1132043762572636161
"Altaira",JrAstronautin,2019-05-24 02:21,3,13,"We have LIFTOFF! GO #Falcon9! Go #Starlink! https://youtu.be/vdwZVN1M5uk pic.twitter.com/JUkMgctUYe",,,#Falcon9 #Starlink,"1131852656773873664",https://twitter.com/JrAstronautin/status/1131852656773873664
"david litz",Daytonadave17,2019-05-23 22:24,0,0,"@SpaceX #Starlink quick time lapse #Falcon9 pic.twitter.com/WDWuAasdVx",,@SpaceX,#Starlink #Falcon9,"1131793155022643201",https://twitter.com/Daytonadave17/status/1131793155022643201
"johnpisani",johnpisaniphoto,2019-05-23 21:36,8,57,"STARLINK @SpaceX @elonmusk @45thSpaceWing #falcon9 #fastinterwebs #rocketlaunch #space #SpaceCoast @flightclubio #capecanaveral pic.twitter.com/Muki78IG51",,@SpaceX @elonmusk @45thSpaceWing @flightclubio,#falcon9 #fastinterwebs #rocketlaunch #space #SpaceCoast #capecanaveral,"1131781035551842304",https://twitter.com/johnpisaniphoto/status/1131781035551842304
"TicToc by Bloomberg",tictoc,2019-05-23 21:27,46,123,"This is the moment @SpaceX launched its #Falcon9 rocket with 60 #Starlink satellites to offer global access to high-speed internet pic.twitter.com/IbBJnZXclf",,@SpaceX,#Falcon9 #Starlink,"1131778761211256832",https://twitter.com/tictoc/status/1131778761211256832
"Jeff Williams",JeffFWilliams,2019-05-23 21:09,4,12,"Congrats to @SpaceX on another successful #Falcon9 launch. Excited for the future of #Starlink! pic.twitter.com/zBiVuT8eus",,@SpaceX,#Falcon9 #Starlink,"1131774227818926080",https://twitter.com/JeffFWilliams/status/1131774227818926080
"Steve Spaleta",stevespaleta,2019-05-23 20:05,57,183,"Sweet @SpaceX animation of the Starlink satellites' solar panel deploy! See a #Falcon9 launch the first 60 of them: https://www.space.com/spacex-launches-60-starlink-internet-satellites.html … pic.twitter.com/axazvwUFic",,@SpaceX,#Falcon9,"1131757979009724416",https://twitter.com/stevespaleta/status/1131757979009724416
"Garrett",IAmGaroott,2019-05-23 19:52,1,7,"Parts of living in Florida that never get old. #SpaceX #Falcon9 @elonmusk pic.twitter.com/YvxvfSvXEo",,@elonmusk,#SpaceX #Falcon9,"1131754834649133058",https://twitter.com/IAmGaroott/status/1131754834649133058
"Justin Davenport",Bubbinski,2019-05-23 19:39,2,4,"First stage landed! #SpaceX #Falcon9 pic.twitter.com/WZ8UeJH6M2",,,#SpaceX #Falcon9,"1131751581349687296",https://twitter.com/Bubbinski/status/1131751581349687296
"Lorna Aguilar",Lornibaby,2019-05-23 19:38,1,2,"Perfecto L I F T O F F #Falcon9 Starlink pic.twitter.com/pH29nAVtey",,,#Falcon9,"1131751253975994368",https://twitter.com/Lornibaby/status/1131751253975994368
"Robert L. (Davkas)",Davkas2005,2019-05-23 19:34,2,6,"Man, that's impressive! #SpaceX #Falcon9 #Starlink pic.twitter.com/TLdVzYBr8a",,,#SpaceX #Falcon9 #Starlink,"1131750331488952320",https://twitter.com/Davkas2005/status/1131750331488952320
"Kelly Rippin WESH",KellyRippin,2019-05-23 19:34,4,51,"THIS VIDEO IS TERRIBLE QUALITY... BUT THIS IS SO INSANELY COOL I CANT TAKE IT. Driving down the road in Orlando... Watching a #Falcon9 ROCKET shoot into the sky! Unreal. pic.twitter.com/LlHMgRez20",,,#Falcon9,"1131750314225340416",https://twitter.com/KellyRippin/status/1131750314225340416
"Michael Baylor",nextspaceflight,2019-05-23 19:24,65,335,"Starlink solar panel deployment. #SpaceX #Starlink #Falcon9 pic.twitter.com/suTVoX5F4x",,,#SpaceX #Starlink #Falcon9,"1131747812679413760",https://twitter.com/nextspaceflight/status/1131747812679413760
"Michael Baylor",nextspaceflight,2019-05-23 19:23,28,122,"Cool Starlink animation! Webcast presenter says that this system can provide internet to commercial aircraft. #SpaceX #Starlink #Falcon9 pic.twitter.com/8LUyY7tl92",,,#SpaceX #Starlink #Falcon9,"1131747426723778560",https://twitter.com/nextspaceflight/status/1131747426723778560
"Antonia Jaramillo",AntoniaJ_11,2019-05-23 19:02,1,12,"T-minus 30 minutes for #SpaceX #Falcon9 launch of 60 #Starlink satellites and look, @cbphoto1 and I are matching again! pic.twitter.com/9CfOb2WgqH – at ITL causeway",,@cbphoto1,#SpaceX #Falcon9 #Starlink,"1131742298348433409",https://twitter.com/AntoniaJ_11/status/1131742298348433409
"Marcel Zak",mrlolek,2019-05-23 17:38,0,1,"Waiting in a queue for a rocket launch. #SpaceX #Falcon9 pic.twitter.com/s5tVFMmUso",,,#SpaceX #Falcon9,"1131720978046881792",https://twitter.com/mrlolek/status/1131720978046881792
"Thomas Burghardt",TGMetsFan98,2019-05-23 08:15,7,16,"Mission timeline for tonight’s #Starlink launch. #SpaceX #Falcon9 pic.twitter.com/R4TkhiZE80",,,#Starlink #SpaceX #Falcon9,"1131579322559541248",https://twitter.com/TGMetsFan98/status/1131579322559541248
"Alexey Bulatov 🎸🎹",AlexeyBulatov2,2019-05-26 00:32,0,0,"Music about spaceand stars https://www.youtube.com/watch?v=wPsVoJeqqxs … #spaceX #spacemusic #starsmusic #musicvideo #instrumental #instrumentalmusic #Falcon9 #Elonmusk #spacexlaunch pic.twitter.com/E75PpF3sep",,,#spaceX #spacemusic #starsmusic #musicvideo #instrumental #instrumentalmusic #Falcon9 #Elonmusk #spacexlaunch,"1132550173111005184",https://twitter.com/AlexeyBulatov2/status/1132550173111005184
"🚀⭐️Crystal⭐️🚀",Star_Shattered,2019-05-25 19:46,0,6,"Starlink satellites! And was able to get them passing over the assembly building before the haze washed them out completely #Starlink #Falcon9 pic.twitter.com/L2cVL9ufxY",,,#Starlink #Falcon9,"1132478180416282624",https://twitter.com/Star_Shattered/status/1132478180416282624
"The Talk of Titusville 🚀🌴🌎🌕",TalkofTville,2019-05-24 12:27,0,2,"@SpaceX #Falcon9 fairings successfully recovered from last nights #StarLink Launch pic.twitter.com/kJjUkN9E16",,@SpaceX,#Falcon9 #StarLink,"1132005217229266945",https://twitter.com/TalkofTville/status/1132005217229266945
"Ken Kremer",ken_kremer,2019-05-23 22:25,21,88,"1st Streak shot from tonights gorgeous and crackling loud @SpaceX #Starlink launch on #Falcon9 at 1030 PM ET - from ITL causeway on #CCAFS with water reflection. #Starlink1 60 sats successfully deployed pic.twitter.com/AqWvAKFujW",,@SpaceX,#Starlink #Falcon9 #CCAFS #Starlink1,"1131793437316067329",https://twitter.com/ken_kremer/status/1131793437316067329
"C:\Wifispy\Wifispy.exe",wifispy,2019-05-23 21:24,1,6,"Watching a rocket launch into space is easily one of the highlights of my year. #SpaceX #ElonMusk #FalconHeavy #Falcon9 pic.twitter.com/hT4w5BvRQt",,,#SpaceX #ElonMusk #FalconHeavy #Falcon9,"1131777916663160832",https://twitter.com/wifispy/status/1131777916663160832
"Justin Davenport",Bubbinski,2019-05-23 20:34,0,3,"#Starlink satellites starting to separate, the spacecraft will slowly disperse #Falcon9 pic.twitter.com/Jypr3mChgj",,,#Starlink #Falcon9,"1131765477703766017",https://twitter.com/Bubbinski/status/1131765477703766017
"Omar Izquierdo 🇵🇷",izqomar,2019-05-23 20:09,5,35,"I experimented with a 360 degree tiny planet shot for tonight’s #SpaceX #Falcon9 #Starlink launch pic.twitter.com/KS1GerODc6",,,#SpaceX #Falcon9 #Starlink,"1131759214219681792",https://twitter.com/izqomar/status/1131759214219681792
"Justin Davenport",Bubbinski,2019-05-23 20:09,0,2,"Now #Falcon9 2nd stage is over the Indian Ocean less than 40 minutes after blasting off from Florida. pic.twitter.com/dAMmwQlktG",,,#Falcon9,"1131759150956810241",https://twitter.com/Bubbinski/status/1131759150956810241
"Jonathan Galed",JonGaled,2019-05-23 20:00,7,32,"Finally!! @SpaceX lifts off a #falcon9 from CCAFS, sending #starlink's first batch of satellites to low earth orbit. SpaceX intends to being high speed internet to the globe. pic.twitter.com/WYSJt8FxiI",,@SpaceX,#falcon9 #starlink,"1131756811751759873",https://twitter.com/JonGaled/status/1131756811751759873
"iJason",iJasonblog,2019-05-23 19:55,4,7,"Way to go #SpaceX!! Successful launch and then.....third time landing this #Falcon9!! Making something extremely complicated....look easy! pic.twitter.com/5VkWp9a1eq",,,#SpaceX #Falcon9,"1131755459394908161",https://twitter.com/iJasonblog/status/1131755459394908161
"Karley✨",mcnialleruh,2019-05-23 19:53,0,4,"Took a quick shot of the #Falcon9 launch tonight #SpaceX pic.twitter.com/DmO4d1R2Cl",,,#Falcon9 #SpaceX,"1131754985824370690",https://twitter.com/mcnialleruh/status/1131754985824370690
"Michael Baylor",nextspaceflight,2019-05-23 19:34,20,72,"Fairing separation confirmed. #SpaceX #Starlink #Falcon9 pic.twitter.com/BSBJSA11Cu",,,#SpaceX #Starlink #Falcon9,"1131750230922125312",https://twitter.com/nextspaceflight/status/1131750230922125312
"Jose Castillo",Kryptonlogic,2019-05-23 19:34,2,11,"Saw #Falcon9 launch from my house! pic.twitter.com/imQbudhUQY",,,#Falcon9,"1131750193005760512",https://twitter.com/Kryptonlogic/status/1131750193005760512
"Michael Baylor",nextspaceflight,2019-05-23 19:33,11,22,"Stage separation and second stage ignition confirmed. #SpaceX #Starlink #Falcon9 pic.twitter.com/W4GVzgMzgY",,,#SpaceX #Starlink #Falcon9,"1131750104354807809",https://twitter.com/nextspaceflight/status/1131750104354807809
"Geoff Barrett 🚀",GeoffdBarrett,2019-05-23 19:30,12,18,"LIFTOFF! #SpaceX #Starlink #Falcon9 @spacex pic.twitter.com/0Gp1hUhHaz",,@spacex,#SpaceX #Starlink #Falcon9,"1131749344795865089",https://twitter.com/GeoffdBarrett/status/1131749344795865089
"Pauline Acalin",w00ki33,2019-05-23 07:33,55,300,"Tonight’s scheduled Starlink v0.9 launch will be the third time SpaceX uses a F9 booster 3 times. This was B1049’s last recovery back in January, following the Iridium-8 mission. (humans for scale) #spacex #b1049 #falcon9 #starlink #iridium8 pic.twitter.com/IeoBeoW61x",,,#spacex #b1049 #falcon9 #starlink #iridium8,"1131568864498610179",https://twitter.com/w00ki33/status/1131568864498610179
"Geoff Barrett 🚀",GeoffdBarrett,2019-05-22 19:35,3,7,"24 hours till the launch of SpaceX's Starlink satellites. @SpaceX #Falcon9 #Starlink pic.twitter.com/Udor51ZIFW",,@SpaceX,#Falcon9 #Starlink,"1131388196447825921",https://twitter.com/GeoffdBarrett/status/1131388196447825921
"Chris G - NSF",ChrisG_NSF,2019-05-22 14:46,28,106,"L-1day launch weather forecast. Holding at 90% GO chance for ground wx conditions tomorrow night. Upper Level Wind prediction has calmed down even more. Launch is set for a 90-minute window that opens at 22:30 EDT (0230 UTC) tomorrow night. #SpaceX #Starlink #Falcon9 pic.twitter.com/SzSMzWDcaQ",,,#SpaceX #Starlink #Falcon9,"1131315500162719746",https://twitter.com/ChrisG_NSF/status/1131315500162719746
"Rockets&Music",RocketsandMusic,2019-05-22 13:27,0,1,"@SpaceX #falcon9 mission recreation in SFS pic.twitter.com/FXxjds3wMI",,@SpaceX,#falcon9,"1131295433832194054",https://twitter.com/RocketsandMusic/status/1131295433832194054
"SovereignSky",sovereignsky_ai,2019-05-25 18:39,0,0,"On December 4th, 2018, Space Quest, our satellite strategic partner, launched two of our micro-satellites on SpaceFlights’ SSO-A Smallsat Express. #SpaceX #Falcon9 #Satellite pic.twitter.com/iN5Y9IHOgV",,,#SpaceX #Falcon9 #Satellite,"1132461147234242561",https://twitter.com/sovereignsky_ai/status/1132461147234242561
"Katya Pavlushchenko",katlinegrey,2019-05-24 01:23,1,19,"Well, and of course #Rogozin couldn't resist to say something about SpaceX. He said: I personally don't know the real cost of #Falcon9 rocket. I think, even @elonmusk doesn't know it. https://ria.ru/20190523/1554856678.html … pic.twitter.com/WFSQJKEpq3",,@elonmusk,#Rogozin #Falcon9,"1131838010415300608",https://twitter.com/katlinegrey/status/1131838010415300608
"Tessa McEvoy",Dizbiz15,2019-05-23 22:28,7,61,"What an great moment in our history #SpaceX #Falcon9 #Starlink pic.twitter.com/ekwhfYcjAm",,,#SpaceX #Falcon9 #Starlink,"1131794121306267648",https://twitter.com/Dizbiz15/status/1131794121306267648
"SpaceFlight Insider",SpaceflightIns,2019-05-23 19:56,8,27,"A look back at #SpaceX's #Falcon9 launch with 60 #Starlink satellites. Photo Credit: Michael Howard / SpaceFlight Insider pic.twitter.com/jDpRJq9eBI",,,#SpaceX #Falcon9 #Starlink,"1131755835472973825",https://twitter.com/SpaceflightIns/status/1131755835472973825
"Alex Carter ✈️",21ACarter,2019-05-23 19:50,0,3,"A #SpaceX #Falcon9 launches from Cape Canaveral for the Starlink mission. Picture was taken in Satellite Beach, Florida. pic.twitter.com/S4LBr0ctne",,,#SpaceX #Falcon9,"1131754394335305729",https://twitter.com/21ACarter/status/1131754394335305729
"Kristian, like the religion 🚀",thestarhorse,2019-05-23 19:42,0,3,"Will this sight ever get old? Probably not. #SpaceX #Starlink #Falcon9 #nasa pic.twitter.com/cr41InmCOu",,,#SpaceX #Starlink #Falcon9 #nasa,"1131752364606676992",https://twitter.com/thestarhorse/status/1131752364606676992
"Alec Hutchinson",BP_Hutch,2019-05-23 19:41,1,10,"Now coasting to the second ignition point. #Starlink #Falcon9 pic.twitter.com/tLuCp0wgRK",,,#Starlink #Falcon9,"1131752106518618112",https://twitter.com/BP_Hutch/status/1131752106518618112
"🚀 Nominal",NominalOrbit,2019-05-23 19:40,0,1,"The #Falcon9 has landed on the OCISLY drone ship. HYPE! #SpaceX #Starlink pic.twitter.com/Quu0pgCFQB",,,#Falcon9 #SpaceX #Starlink,"1131751689680297984",https://twitter.com/NominalOrbit/status/1131751689680297984
"Justin Davenport",Bubbinski,2019-05-23 19:37,0,1,"Entry burn shutdown #Falcon9 pic.twitter.com/KEGCkomUqi",,,#Falcon9,"1131751003982667777",https://twitter.com/Bubbinski/status/1131751003982667777
"Justin Davenport",Bubbinski,2019-05-23 19:32,0,1,"Looking good #SpaceX #Falcon9 pic.twitter.com/LnFYUyhenk",,,#SpaceX #Falcon9,"1131749771050332160",https://twitter.com/Bubbinski/status/1131749771050332160
"Michael Baylor",nextspaceflight,2019-05-23 19:31,17,23,"Falcon 9 is passing through Max-Q. #SpaceX #Starlink #Falcon9 pic.twitter.com/tPYqYt3e7I",,,#SpaceX #Starlink #Falcon9,"1131749604855181312",https://twitter.com/nextspaceflight/status/1131749604855181312
"Justin Davenport",Bubbinski,2019-05-23 19:31,0,1,"Supersonic #Falcon9 pic.twitter.com/NjaGXwyN6e",,,#Falcon9,"1131749492955394049",https://twitter.com/Bubbinski/status/1131749492955394049
"Alec Hutchinson",BP_Hutch,2019-05-23 19:28,6,7,"Gotta say, I do like the Starlink mission patch. #Starlink #Falcon9 pic.twitter.com/BS8Rs5EVOj",,,#Starlink #Falcon9,"1131748770008489985",https://twitter.com/BP_Hutch/status/1131748770008489985
"Alec Hutchinson",BP_Hutch,2019-05-23 19:26,1,4,"Live look at the Starlink Falcon 9 poised at SLC-40 at T-5 minutes. #Starlink #Falcon9 pic.twitter.com/7dc3vlctiQ",,,#Starlink #Falcon9,"1131748211511713792",https://twitter.com/BP_Hutch/status/1131748211511713792
"Gene J. Mikulka, CC",genejm29,2019-05-23 19:12,5,15,"Emerald and Maxine say ‘ Go #Falcon9, Go #Starlink’ and a good night to all #TheDailyLovebird pic.twitter.com/mWEOvZSxfP",,,#Falcon9 #Starlink #TheDailyLovebird,"1131744725906710534",https://twitter.com/genejm29/status/1131744725906710534
"OLHZN Space Balloons🎈🚀",OLHZN,2019-05-23 18:30,3,6,"Join me live in 30 minutes here for tonight's #SpaceX #Falcon9 #Starink launch! Giveaways coming up after after launch! https://youtu.be/KmzTZKdZEVA pic.twitter.com/ejSJr6cw5c",,,#SpaceX #Falcon9 #Starink,"1131734102930055168",https://twitter.com/OLHZN/status/1131734102930055168
"Ken Kremer",ken_kremer,2019-05-23 14:58,3,14,"Up Close with #spacex #falcon9 during our media remote camera setup for tonight's #starlink launch #pad40 1030 PM ET. Credit @ken_kremer pic.twitter.com/W7xAAzOYEw",,@ken_kremer,#spacex #falcon9 #starlink #pad40,"1131680916483575810",https://twitter.com/ken_kremer/status/1131680916483575810
"Johns Hopkins APL",JHUAPL,2019-05-23 11:54,43,180,"Members of #JHUAPL’s DART mission team visit @SpaceX to start planning the launch of @NASA’s first #PlanetaryDefense mission! APL is designing and building the DART spacecraft, which will impact the binary asteroid system Didymos in 2022. #falcon9 @elonmusk pic.twitter.com/mYWBDyuNaA",,@SpaceX @NASA @elonmusk,#JHUAPL #PlanetaryDefense #falcon9,"1131634648881061888",https://twitter.com/JHUAPL/status/1131634648881061888
"Geoff Barrett 🚀",GeoffdBarrett,2019-05-22 19:37,5,25,"24 hours till the launch of SpaceX's Starlink satellites. @SpaceX #Falcon9 #Starlink Render by @kimitalvitie pic.twitter.com/TXyxS1aaT5",,@SpaceX @kimitalvitie,#Falcon9 #Starlink,"1131388683607846913",https://twitter.com/GeoffdBarrett/status/1131388683607846913
"Sharon Boese",SharonBoese,2019-05-22 09:53,0,8,"Found on the back of an 8th grade final exam. . . I’m giving him a @SpaceX #dragon #falcon9 pic.twitter.com/U6ayGoyaQS",,@SpaceX,#dragon #falcon9,"1131241563667992579",https://twitter.com/SharonBoese/status/1131241563667992579
"Kirk Wrzesien",kwrzesien,2019-05-23 21:16,1,1,"SpaceX launch of 60 Starlink satellites, what a view right before release! @SpaceX #Falcon9 pic.twitter.com/7l4MeqBizT",,@SpaceX,#Falcon9,"1131775845075435520",https://twitter.com/kwrzesien/status/1131775845075435520
"Christopher Calubaquib",ChrisAstro,2019-05-23 20:26,2,3,"Launch of SpaceX's Falcon 9 rocket with 60 starlink satellites! #Falcon9 #SpaceX #starlink #satellites pic.twitter.com/IEWbvOcozl",,,#Falcon9 #SpaceX #starlink #satellites,"1131763495882690560",https://twitter.com/ChrisAstro/status/1131763495882690560
"Murfam Post📷🎥🖋",Restrantek,2019-05-23 20:22,0,5,"Awaiting #Starlink deployment. #SpaceX #Falcon9 pic.twitter.com/pMvSlF4stu",,,#Starlink #SpaceX #Falcon9,"1131762289298874368",https://twitter.com/Restrantek/status/1131762289298874368
"Michael Baylor",nextspaceflight,2019-05-23 20:17,28,146,"The second stage MVac engine has performed the second and final burn before Starlink deployment. #SpaceX #Starlink #Falcon9 pic.twitter.com/L6PTZpyu4S",,,#SpaceX #Starlink #Falcon9,"1131761028121866240",https://twitter.com/nextspaceflight/status/1131761028121866240
"Murfam Post📷🎥🖋",Restrantek,2019-05-23 20:16,0,3,"A very nice evening and picture perfect launch of @SpaceX #Starlink #Falcon9 from Space Launch Complex 41. 2nd burn now and satellite deployment at T+1:02:14 pic.twitter.com/x0SJd8vZg7",,@SpaceX,#Starlink #Falcon9,"1131760951676555264",https://twitter.com/Restrantek/status/1131760951676555264
"Justin Davenport",Bubbinski,2019-05-23 20:13,0,2,"Sun shining over Merlin Vac and #Falcon9 pic.twitter.com/QowISyWSQT",,,#Falcon9,"1131760224262451200",https://twitter.com/Bubbinski/status/1131760224262451200
"Jessie Smith",jessie_ruthie,2019-05-23 19:44,0,1,"My view of the #Falcon9 from Viera before I lost it behind a cloud. pic.twitter.com/qt0950FtfO",,,#Falcon9,"1131752861015171072",https://twitter.com/jessie_ruthie/status/1131752861015171072
