username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Global Citizen",GlblCtzn,2018-10-15 16:03,220,490,"Natalie Portman just laid out a step-by-step guide on how to tackle the patriarchy – and say #TimesUp once and for all. pic.twitter.com/cxwLU8x37U",,,#TimesUp,"1051971840363716609",https://twitter.com/GlblCtzn/status/1051971840363716609
"Soraya Chemaly",schemaly,2018-10-15 14:06,29,39,"STEM fields are the worst: 48% of women report being sexually harassed or witnessing harassment at work during the past 5 years. Across industries, 58% of women of color and 45% of women of white women report the same. Great @minegaps research below. #MeToo #TimesUp https://twitter.com/minegaps/status/1051791679999668224 …",,@minegaps,#MeToo #TimesUp,"1051942398186668032",https://twitter.com/schemaly/status/1051942398186668032
"Siddharth",Actor_Siddharth,2018-10-15 11:33,119,1168,"I stand with you Leena. Your voice will be heard. Your courage will inspire. #MeToo #ListenToTheAccuser #TimesUp https://twitter.com/LeenaManimekali/status/1051476547893219331 …",,,#MeToo #ListenToTheAccuser #TimesUp,"1051903805854429184",https://twitter.com/Actor_Siddharth/status/1051903805854429184
"Sandhya Mridul",sandymridul,2018-10-15 10:13,23,112,"In solidarity. Always. @vintananda @priyaramani #metoo #timesup https://twitter.com/Nidhi/status/1051831658003886080 …",,@vintananda @priyaramani,#metoo #timesup,"1051883863369224194",https://twitter.com/sandymridul/status/1051883863369224194
"Smita",smitav18,2018-10-15 09:14,55,45,"Yet another woman has written in about sexual harassment by @mathewjaacob from when he was at HRLN @hrln_india in New Delhi. More instances of dismissal of harassment and silencing of survivors in NGOs. Almost ironic. #metoo #MeTooIndia #TimesUp @AnooBhu @TheRestlessQuil pic.twitter.com/AMrFevkqW5",,@mathewjaacob @hrln_india @AnooBhu @TheRestlessQuil,#metoo #MeTooIndia #TimesUp,"1051868846380978176",https://twitter.com/smitav18/status/1051868846380978176
"Nilanjana Roy",nilanjanaroy,2018-10-15 08:43,49,109,"That's 15 women who've gone public with their accounts of harassment by #MJAkbar. #TimesUp https://twitter.com/maya206/status/1051857969745457152 …",,,#MJAkbar #TimesUp,"1051861252052578310",https://twitter.com/nilanjanaroy/status/1051861252052578310
"Soraya Chemaly",schemaly,2018-10-15 08:26,45,114,"What's more frightening to men, that a woman might lie or that the vast majority are telling the truth? If women are telling the truth then men's identities are threatened on multiple levels https://medium.com/s/powertrip/why-dont-good-men-believe-women-23be0ce607c9?email=soraya.chemaly%40gmail.com … #MeToo #TimesUP #masculinity",,,#MeToo #TimesUP #masculinity,"1051856953352310785",https://twitter.com/schemaly/status/1051856953352310785
"The Daily Edge",TheDailyEdge,2018-10-15 08:16,168,239,"“We won,” is not an excuse for mocking Dr. Blasey Ford. It is not an excuse for failing to fully investigate her (and 2 other credible women’s) sworn allegations. It is not an excuse for ignoring claims that Trump himself assaulted and harassed many teen girls & women. #TimesUp https://twitter.com/kylegriffin1/status/1051669030258561025 …",,,#TimesUp,"1051854351109693440",https://twitter.com/TheDailyEdge/status/1051854351109693440
"Tears of Trudeau",TearsOfTrudeau,2018-10-15 08:09,129,174,"Fair and equitable election coverage is necessary to maintain broadcast licences, not to mention Canadian democracy http://dev8.troymedia.com/municipal/goldy-media-toronto-mayor-debate/ … #TOpoli #TOelxn #LetFaithDebate #FaithforMayor #FaithForToronto @JohnTory #TimesUp",,@JohnTory,#TOpoli #TOelxn #LetFaithDebate #FaithforMayor #FaithForToronto #TimesUp,"1051852488494764032",https://twitter.com/TearsOfTrudeau/status/1051852488494764032
"Prakash Raj",prakashraaj,2018-10-15 06:53,134,760,"Dear gentleman..(if at all ur one) yes..yessss....”lies don’t have legs”. ...But they walk because of MEN like you .. your .. #TimesUp⁠ ⁠ just take a walk .. #justaskinghttps://twitter.com/priyaramani/status/1051817717467045890 …",,,#TimesUp #justaskinghttps,"1051833522434891776",https://twitter.com/prakashraaj/status/1051833522434891776
"LeanneWood 🏴󠁧󠁢󠁷󠁬󠁳󠁿",LeanneWood,2018-10-15 06:32,26,62,"This is a problem in Wales too & I have little faith in the systems here to deal properly with this. It’s time for change #digonywdigon #enoughisenough #timesup #meetoohttps://www.bbc.co.uk/news/uk-politics-45862741 …",,,#digonywdigon #enoughisenough #timesup #meetoohttps,"1051828219568168960",https://twitter.com/LeanneWood/status/1051828219568168960
"Aman Sethi",Amannama,2018-10-15 06:18,23,57,"Dear @tavleen_singh . Google Search Data Viz suggests #MeToo is not just an urban thing. #justsaying #TimesUp https://www.huffingtonpost.in/2018/10/15/metoo-is-not-an-urban-phenomenon-this-google-website-shows-all-of-india-is-interested_a_23561412/ …",,@tavleen_singh,#MeToo #justsaying #TimesUp,"1051824680674385920",https://twitter.com/Amannama/status/1051824680674385920
"Namita Bhandare",namitabhandare,2018-10-15 06:08,26,86,"97 lawyers. Why not 100? #PriyaRamani will not be intimidated. This movement will not be stopped. Women will rise and speak up. #TimesUp",,,#PriyaRamani #TimesUp,"1051822170698072064",https://twitter.com/namitabhandare/status/1051822170698072064
"sk",surabhikanga,2018-10-15 04:43,40,62,"Hello male-journalists-who-have-worked-for-MJ-Akbar, of whom I know several: now would be a good time to step up and speak up about the things you saw your women colleagues be subjected to. Use your power. #TimesUp #MeToo",,,#TimesUp #MeToo,"1051800636738756611",https://twitter.com/surabhikanga/status/1051800636738756611
"Genderlog",genderlogindia,2018-10-15 03:54,69,214,"We stand with @priyaramani and every other survivor of sexual harassment. #TimesUp #MeTooIndiahttps://twitter.com/priyaramani/status/1051492177052880901 …",,@priyaramani,#TimesUp #MeTooIndiahttps,"1051788379971612672",https://twitter.com/genderlogindia/status/1051788379971612672
"Dr Jagadish J Hiremut",Kaalateetham,2018-10-14 22:04,24,39,"This is how #MeToo #TimesUp will be killed and the Subash Ghais, the Sajjids, the Duas, the Vairamithus will be allowed to go scot-free. I am sad that such monsters are given a mike to speak, their voice is heard on loudspeaker & not that of victims https://tendaily.com.au/amp/news/world/a181014jmf/hillary-clinton-affair-wasnt-abuse-of-power-because-monica-lewinsky-was-an-adult-20181015?__twitter_impression=true …",,,#MeToo #TimesUp,"1051700306122137600",https://twitter.com/Kaalateetham/status/1051700306122137600
"Lisa Lorincz",LisaLorincz,2018-10-14 21:17,28,140,"I’m reminded of Stepford Wives...USAG finds clones of the same disgusting, pathetic ppl to fill the revolving door of their CEO seat;no accountability and worse Mary Bono Is a guilty participant. Hey FBI, what deep dark secrets are they desperately fighting to hide? #TimesUp https://twitter.com/KayleeLorincz/status/1051631619356934145 …",,,#TimesUp,"1051688401387294721",https://twitter.com/LisaLorincz/status/1051688401387294721
"Waking up in the 20's",DearthOfSid,2018-10-14 12:47,161,482,"The likes of @ShefVaidya are more concerned about @AnooBhu working at @thewire_in (post the allegations on #VinodDua) than about #MJAkbar still continuing to represent #India and a shameless govt backing it. The right wing is at it as usual. #TimesUp",,@ShefVaidya @AnooBhu @thewire_in,#VinodDua #MJAkbar #India #TimesUp,"1051560050827952128",https://twitter.com/DearthOfSid/status/1051560050827952128
"Rutuja Shinde",HavaldarShinde,2018-10-14 11:49,18,147,"Please send in some love and support, had a really tough day. Mental health and peace has gone to shits. The only thing that gives me strength is how many amazing women have got my back while I fight this endless battle #TimesUp #MeToo",,,#TimesUp #MeToo,"1051545445212729345",https://twitter.com/HavaldarShinde/status/1051545445212729345
"Angela Box",TheBoxThatRoxx,2018-10-14 07:21,71,85,"Hmmm. Here’s a tricky #SJW #VirtueSignaling minefield for you. White (racist devil) woman ( #BelieveSurvivors) accuses black (oppressed saint) boy (future predator) of groping her, but it turns out she lied. What’s a good #MeToo #TimesUp liberal to do?! https://www.nytimes.com/2018/10/12/nyregion/woman-calls-police-black-boy-brooklyn.html …",,,#SJW #VirtueSignaling #BelieveSurvivors #MeToo #TimesUp,"1051478100075302914",https://twitter.com/TheBoxThatRoxx/status/1051478100075302914
"TIME'S UP Legal Defense Fund",TIMESUPLDF,2018-10-15 12:43,19,46,"“So, what can you do? First: Money. You can give, or you can raise money for @TimesUpLDF” - Natalie Portman keeping #TimesUp front and center at the @Variety #PowerOfWomen summit.https://twitter.com/Variety/status/1050856565815705600 …",,@TimesUpLDF @Variety,#TimesUp #PowerOfWomen,"1051921623190786048",https://twitter.com/TIMESUPLDF/status/1051921623190786048
"Kritika Singh",Kritika2409,2018-10-15 08:59,15,44,"Filed an official complaint with the NCW & Ministry of WCD, against the sexual harassment I went through at my last workplace by a senior employee, Ravi Rathi. This is not a closure, but definitely a step I should have taken long ago to seek justice! #timesup⁠ ⁠ #metoo⁠ ⁠",,,#timesup #metoo,"1051865264403476481",https://twitter.com/Kritika2409/status/1051865264403476481
"Sukhada Tatke",sukhadatatke,2018-10-15 08:13,27,42,"A powerful man in a crushingly iron-fisted government has sued a journalist for speaking up. Let that simmer in your tiny brains before asking why women don't come ahead sooner. #MeToo #TimesUp",,,#MeToo #TimesUp,"1051853501742108675",https://twitter.com/sukhadatatke/status/1051853501742108675
"Harini Calamur",calamur,2018-10-15 08:11,10,28,"As a tax payer i, along with all of you, am paying for the services of ministers. MJ Akbar's employment in that capacity is no longer in my name. I don't want to have to pay for him. #TimesUp 14 women #BelieveHer",,,#TimesUp #BelieveHer,"1051853093091061760",https://twitter.com/calamur/status/1051853093091061760
"Harneet Singh",Harneetsin,2018-10-15 08:04,16,109,"Look what our brave girls did.. India is LIT #metooinindia #timesup #itaintstopping #metoorising pic.twitter.com/oYyOIbDuOH",,,#metooinindia #timesup #itaintstopping #metoorising,"1051851412416749568",https://twitter.com/Harneetsin/status/1051851412416749568
"shraddha arya",AryaSmilesa,2018-10-15 06:53,15,126,"#MeToo #MeTooIndia #MeTooMovement #TimesUp She is young, inexperienced, fresh like dew... you could sense she is naive, innocent… https://www.instagram.com/p/Bo9MR2PnJ4F/?utm_source=ig_twitter_share&igshid=9hyd0rtphec8 …",,,#MeToo #MeTooIndia #MeTooMovement #TimesUp,"1051833344462385152",https://twitter.com/AryaSmilesa/status/1051833344462385152
"Rebecca Cokley",RebeccaCokley,2018-10-15 06:17,14,37,"All of this. I know so many survivors and the harassment ISN’T just from non-disabled peeps #TimesUp https://twitter.com/slooterman/status/1051561569467936770 …",,,#TimesUp,"1051824391955320833",https://twitter.com/RebeccaCokley/status/1051824391955320833
"radhika vaz",radvaz,2018-10-15 04:59,11,50,"14 women, 97 lawyers, 1 old creep. #MJAkbar #TimesUp",,,#MJAkbar #TimesUp,"1051804639014907905",https://twitter.com/radvaz/status/1051804639014907905
"Natasha Badhwar",natashabadhwar,2018-10-15 04:43,25,37,"I have a paper trail. My father wrote an email to Akbar about the incident to which he responded. I have #evidence. #TimesUp https://twitter.com/samar11/status/1051664520735670272 …",,,#evidence #TimesUp,"1051800664425279488",https://twitter.com/natashabadhwar/status/1051800664425279488
"Amrita Korwar",Arkelle,2018-10-15 02:41,28,49,"No physical evidence of groping, is there? Similarly, there is NEVER ANY EVIDENCE of kissing, of grabbing, of unwanted touching. You need a witness. The one thing that predators know they shouldn’t have when they act. #MeToo #MeTooIndia #TimesUp",,,#MeToo #MeTooIndia #TimesUp,"1051769968075988992",https://twitter.com/Arkelle/status/1051769968075988992
"Sukhada / سوخدا",appadappajappa,2018-10-15 02:24,19,48,"There is a special place in hell for men who know exactly how abusive and dangerous their friends are to women and who still do nothing. #TimesUp",,,#TimesUp,"1051765657375834113",https://twitter.com/appadappajappa/status/1051765657375834113
"Shephali Bhatt",ShephaliBhatt,2018-10-15 01:25,41,76,"Yet another girl has shared her #MeToo story about Sanket Avlani. Her name is Sherley. She asked me to share this from her Instagram account on Twitter. // @TheRestlessQuil @nairswapna @ayesha_kapadia #TimesUp pic.twitter.com/Kbr9QvefdY",,@TheRestlessQuil @nairswapna @ayesha_kapadia,#MeToo #TimesUp,"1051750867265904640",https://twitter.com/ShephaliBhatt/status/1051750867265904640
"Shradha Sharma",SharmaShradha,2018-10-15 00:45,25,48,"My colleague @rekhabaala has written a thought-provoking piece on the ongoing #MeToo & what it means to WOMEN at the WorkPlace. What are you thinking abt this? What do you think is the answer? Waiting to hear what you have to say. https://yourstory.com/2018/10/a-workplace-without-predators-and-other-things-to-learn-from-indias-metoo/ … #MeTooIndia #TimesUp pic.twitter.com/LLE9T1DFG6",,@rekhabaala,#MeToo #MeTooIndia #TimesUp,"1051740881139593216",https://twitter.com/SharmaShradha/status/1051740881139593216
"India Protests",protestingindia,2018-10-15 00:01,63,121,"An actor shares anonymously the sheer torture, abuse and harassment she went through by the hands of Alencier Ley Lopez, a renown Malayalam actor. #MeToo #MeTooIndia #TimesUp https://bit.ly/2OqaISv",,,#MeToo #MeTooIndia #TimesUp,"1051729867644030976",https://twitter.com/protestingindia/status/1051729867644030976
"Mausami Singh",mausamii2u,2018-10-14 23:44,12,73,"There are 2ways of confronting brazenness of GOI on @mjakbar either v boycott all his events or wherever he goes,only question asked shld b on #MeToo allegations again&again.V won't b tired of asking let's see whether they can stand the oslaught? #TimesUp",,@mjakbar,#MeToo #TimesUp,"1051725371878584320",https://twitter.com/mausamii2u/status/1051725371878584320
"Meera Srinivasan",Meerasrini,2018-10-14 20:18,38,41,"As journalists, if we are fundamentally bothered by discrimination in society, as we should be, there is a lot of cleaning up to do in our own backyards. #TimesUp -- @ananthkrishnan and I write today https://www.thehindu.com/opinion/lead/journalism-after-metoo/article25221699.ece … via @the_hindu #metoo #MeTooIndia",,@ananthkrishnan @the_hindu,#TimesUp #metoo #MeTooIndia,"1051673579924799488",https://twitter.com/Meerasrini/status/1051673579924799488
"Tara* Kaushal",TaraKaushal,2018-10-14 20:02,32,32,"I am waiting for the survivors of grave sexual assaults by 2 VVIPs—a journalist, a superstar—to name-shame them. The journo sends unsocilited dick pics to many women inc me, ++. The latter forced my underaged friend to give him BJs daily for a month. #IBelieveYou #MeToo #TimesUp",,,#IBelieveYou #MeToo #TimesUp,"1051669611085791233",https://twitter.com/TaraKaushal/status/1051669611085791233
"National Herald",NH_India,2018-10-14 19:52,13,32,"The movement get can undermined if credence is given to unsubstantiated rumours and third-hand accounts of sexual victimisation. When it comes to #MeToo, one can’t be too careful neither about the accusations nor about investigating them #TimesUp https://www.nationalheraldindia.com/opinion/metoo-a-turning-point-but-a-word-of-caution …",,,#MeToo #TimesUp,"1051667168478330880",https://twitter.com/NH_India/status/1051667168478330880
"Sukhada Tatke",sukhadatatke,2018-10-14 18:04,20,57,"There is no secret space where we meet to draw up a hitlist. Trust me we'd rather be doing literally anything else than reliving our traumas and wounds. So no, there's no lynch mob, no viral fever. If anything's going viral, it's our well deserved rage. #MeToo #TimesUp",,,#MeToo #TimesUp,"1051639991930105856",https://twitter.com/sukhadatatke/status/1051639991930105856
"InStyle",InStyle,2018-10-14 15:11,13,28,"#NataliePortman just broke down 8 ways you can get involved with #TimesUp: http://instyle.io/jIFiRLv",,,#NataliePortman #TimesUp,"1051596477452181504",https://twitter.com/InStyle/status/1051596477452181504
"Sir Jadeja fan",SirJadeja,2018-10-14 08:53,619,2326,"Daughters, Close Friends And Family Members Are Not Responsible And Answerable For Deeds Of Their Close Ones But Modi Is Answerable And Responsible For Deeds Of People Followed By Him #MeToo #MeTooIndia #TimesUp",,,#MeToo #MeTooIndia #TimesUp,"1051501323760238592",https://twitter.com/SirJadeja/status/1051501323760238592
"Sir Jadeja fan",SirJadeja,2018-10-14 08:15,1428,2625,"When Accused Is Alok Nath: Babuji My Ass When Accused Is Vinod Dua: If at all my Babuji is guilty, it's my babuji's battle, I stand with my Babuji Hypocrisy Of Feminists #MeToo #VinodDua #TheWire #TimesUp #MeTooIndia pic.twitter.com/U5uOrNz2QQ",,,#MeToo #VinodDua #TheWire #TimesUp #MeTooIndia,"1051491742292176896",https://twitter.com/SirJadeja/status/1051491742292176896
"Aroon Purie",aroonpurie,2018-10-14 07:56,41,152,"Trickle turns into dam burst. As #MeToo brings skeletons out of the closets—in newsrooms, film studios and comedy collectives-- is it #TimesUp workplace sexual predators ? http://bit.ly/2CcsjWO",,,#MeToo #TimesUp,"1051486978661916672",https://twitter.com/aroonpurie/status/1051486978661916672
"Aadit Kapadia આદિત કાપડિયા",ask0704,2018-10-14 07:10,104,246,"Everyone should be held accountable to a similar standard, including Vinod Dua.. when the senior folks at the wire highlight and talk about other #MeToo stories and stay completely mum about a grave accusation against Mr Dua, it exposes the hypocrisy of the worst kind. #TimesUp",,,#MeToo #TimesUp,"1051475293809065985",https://twitter.com/ask0704/status/1051475293809065985
"Sir Jadeja fan",SirJadeja,2018-10-14 06:19,491,1129,"The Wire Journalist Vinod Dua Accused Of Sexual Harassment By Film Maker Nishtha Jain. Why Are Feminist Journos So Silent About It? Selective Feminism? #VinodDua #TheWire #MeToo #MeTooIndia #TimesUp pic.twitter.com/2s8zbvavI4",,,#VinodDua #TheWire #MeToo #MeTooIndia #TimesUp,"1051462583725699072",https://twitter.com/SirJadeja/status/1051462583725699072
"Anoo Bhuyan",AnooBhu,2018-10-14 05:06,202,365,"2/2 14 women have spoken on record about MJ Akbar's years of sexual harassment. Here's the list and where they spoke up initially These are our heroes. These are who we salute. #MJAkbarMustGo #MJAkbar #TimesUp pic.twitter.com/q7Y0MewLZP",,,#MJAkbarMustGo #MJAkbar #TimesUp,"1051444245855395840",https://twitter.com/AnooBhu/status/1051444245855395840
"Nameeta Prakash",namabird7,2018-10-14 04:58,60,128,"This is my story and i stand by it, Thank You @AGirlOfHerWords #metoo #timesup https://twitter.com/AGirlOfHerWords/status/1051424080195452930 …",,@AGirlOfHerWords,#metoo #timesup,"1051442125701812224",https://twitter.com/namabird7/status/1051442125701812224
"Minhaz Merchant",MinhazMerchant,2018-10-14 03:25,494,1243,"MJ Akbar issues statement, says he won’t resign as MoS MEA, will take “appropriate legal action”, blames political vendetta. Disappointing response from MJ #TimesUp #MeTooMovement",,,#TimesUp #MeTooMovement,"1051418753764876288",https://twitter.com/MinhazMerchant/status/1051418753764876288
"Nandita Das",nanditadas,2018-10-14 01:15,46,251,"This is an important movement and some of us have added our voices to it. Many more will. Hope it grows to become a force to be reckoned with #MeToo #MeTooIndia #TimesUp https://www.india.com/showbiz/gauri-shinde-zoya-akhtar-meghna-gulzar-nandita-das-and-other-women-filmmakers-support-metoo-says-they-wont-work-with-proven-offenders-3380023/ …",,,#MeToo #MeTooIndia #TimesUp,"1051385967943266304",https://twitter.com/nanditadas/status/1051385967943266304
"DNA",dna,2018-10-14 01:06,442,646,"#Metoo: #MallikaDua's father #VinodDua accused of sexual harassment, 'slobbered' the face of a filmmaker http://dnai.in/fIh4 #MeToo #TimesUp pic.twitter.com/sAbOu4OEzP",,,#Metoo #MallikaDua #VinodDua #MeToo #TimesUp,"1051383839837306880",https://twitter.com/dna/status/1051383839837306880
"SONA",sonamohapatra,2018-10-14 00:56,143,279,"& @nishkin21 is one of the finest documentary film makers, amongst the most feted across the world, a strong, super talented, respected , admired professional with integrity. A dear dear friend of mine.I’ve known her for over a decade. So sad to read this #TimesUp #VinodDuahttps://twitter.com/scribe_prashant/status/1051334291471392768 …",,@nishkin21,#TimesUp #VinodDuahttps,"1051381131948556288",https://twitter.com/sonamohapatra/status/1051381131948556288
"Swati Chaturvedi",bainjal,2018-10-14 00:11,84,311,"Trouble is Suhel Seth can't even be asked to go. Perhaps out of @arunjaitley inner coterie. #TimesUp",,@arunjaitley,#TimesUp,"1051369912583823360",https://twitter.com/bainjal/status/1051369912583823360
"#MeTooIndia",IndiaMeToo,2018-10-13 23:41,131,932,"You started this @priyaramani. This is your victory, and of the 13 other women who spoke up against MJ Akbar. #TimesUp #MeToo",,@priyaramani,#TimesUp #MeToo,"1051362413289844736",https://twitter.com/IndiaMeToo/status/1051362413289844736
"Vikas Pandey",MODIfiedVikas,2018-10-13 22:06,996,837,"Read the full #MeToo expose of @VinodDua7. Please RT and Expose him. #TimesUp @thewire_in! Now that 2 of your founders have been exposed, time to pack up? FB: https://m.facebook.com/story.php?story_fbid=10156830464504680&id=522194679 … pic.twitter.com/mpt3ypSWJ2",,@VinodDua7 @thewire_in,#MeToo #TimesUp,"1051338520479100928",https://twitter.com/MODIfiedVikas/status/1051338520479100928
"Swati Chaturvedi",bainjal,2018-10-13 20:32,56,125,"Fifth column: Why I am not MeToo | The Indian Express https://indianexpress.com/article/opinion/columns/metoo-india-sexual-harassment-media-timesup-5400987/ … #TimesUp for Tavleen Singh cancel her column @anantgoenka",,@anantgoenka,#TimesUp,"1051314657921835008",https://twitter.com/bainjal/status/1051314657921835008
"Vishal",VishalKOfficial,2018-10-13 20:05,999,9045,"It's time, Women in our industry speak up & I wil stand by them. Wil form a committee to protect them I totally respect @Chinmayi #TanuShreDuta & others. Women should inform us as soon as such incidents happen. @Amala_ams informed 1 such incident & we helped her. #MeToo #TimesUp",,@Chinmayi @Amala_ams,#TanuShreDuta #MeToo #TimesUp,"1051307869474148354",https://twitter.com/VishalKOfficial/status/1051307869474148354
"sunetra choudhury",sunetrac,2018-10-13 19:52,1011,2611,"The most shameful piece on #Metoo by Tavleen Singh- exposes her total ignorance. She is just so irrelevant and @IndianExpress should just stop her column because it peddles nonsense. #TimesUp https://indianexpress.com/article/opinion/columns/metoo-india-sexual-harassment-media-timesup-5400987/ …",,@IndianExpress,#Metoo #TimesUp,"1051304769292242944",https://twitter.com/sunetrac/status/1051304769292242944
"Trinity Resists",TrinityResists,2018-10-13 14:12,68,155,"Something tells me the “mob” will be voting. And when they vote, they’ll #VoteBlue #TimesUp pic.twitter.com/8EaSfiSnNj",,,#VoteBlue #TimesUp,"1051219162624708608",https://twitter.com/TrinityResists/status/1051219162624708608
"Neha Sharma",Officialneha,2018-10-13 06:56,55,973,"Finally everyone is speaking. May we all have the courage to speak up. And make this place a better safer place to live in, where we are not scared anymore.. #Timesup",,,#Timesup,"1051109384095379458",https://twitter.com/Officialneha/status/1051109384095379458
"Natasha 🌓",NutAshes,2018-10-13 03:05,101,116,"Going to write about an incident that I have never shared with anyone because I always thought it was my personal shame. I'd put it out of my mind but no more. This is about a man by the name of Borun Das, a pedophile and a serial abuser #TimesUp",,,#TimesUp,"1051051178795126784",https://twitter.com/NutAshes/status/1051051178795126784
"Doctor Roshan R",pythoroshan,2018-10-13 02:38,53,72,"To all those saying 'Why Now' and insinuating rubbish motives while mocking victims of sexual harassment and assault... #MeToo #TimesUp pic.twitter.com/kT9Eca90c2",,,#MeToo #TimesUp,"1051044419699273729",https://twitter.com/pythoroshan/status/1051044419699273729
"Sir Jadeja fan",SirJadeja,2018-10-12 23:28,38,235,"Actor Alok Nath Files Defamation Case Against Writer/Producer Vinta Nanda, Who Accused Him Of Rape. #AlokNath #MeToo #MeTooIndia #TimesUp pic.twitter.com/PLk17iowAi",,,#AlokNath #MeToo #MeTooIndia #TimesUp,"1050996794136715264",https://twitter.com/SirJadeja/status/1050996794136715264
"Variety",Variety,2018-10-12 17:31,194,353,"Natalie Portman explains some steps to help women, including donating to #TimesUp. Watch her full speech here: https://bit.ly/2OmMqc3 #PowerofWomen presented by @lifetimetv pic.twitter.com/hEFqBQeZqw",,@lifetimetv,#TimesUp #PowerofWomen,"1050906715452035072",https://twitter.com/Variety/status/1050906715452035072
"Variety",Variety,2018-10-12 13:22,109,256,"Lena Waithe on the impact of #TimesUp: Luckily, we have refused to be victims. Luckily, we've refused to be silent. Luckily, we decided to rise up and scream at the top of our lungs | #PowerOfWomen presented by @lifetimetv https://bit.ly/2NB9qyF pic.twitter.com/IQjtmZkUJa",,@lifetimetv,#TimesUp #PowerOfWomen,"1050844300349558785",https://twitter.com/Variety/status/1050844300349558785
"Variety",Variety,2018-10-12 12:30,31,57,"President and CEO of #TimesUp Lisa Borders explains how they will “institutionalize this movement” with “culture, companies and laws. | Variety's #PowerOfWomen presented by @LifetimeTV pic.twitter.com/wS4Nj71FcI",,@LifetimeTV,#TimesUp #PowerOfWomen,"1050830989142851585",https://twitter.com/Variety/status/1050830989142851585
"DU",divyaunny,2018-10-12 12:20,57,67,"So @anuragkashyap72 told me recently that if no one speaks out about @CastingChhabra and his misogynistic ways he will. He also said he has cut off all ties with Chhabra. Im holding you to this @anuragkashyap72 . Waiting. #metoo #timesup",,@anuragkashyap72 @CastingChhabra @anuragkashyap72,#metoo #timesup,"1050828654903742465",https://twitter.com/divyaunny/status/1050828654903742465
"Tonya Lee Ortega",TonyaLeeOrtega1,2018-10-12 11:49,55,66,"#MatriarchsVote #TimesUp #BeAVoter #WomenRiseUp I know we never thought we would have to re-fight the fight that our grandmothers won for us. But think about the slogan: make America great AGAIN When was it great for women? The 50s? The 40s? The 30s? pic.twitter.com/LQju5RzYcz",,,#MatriarchsVote #TimesUp #BeAVoter #WomenRiseUp,"1050820824632983552",https://twitter.com/TonyaLeeOrtega1/status/1050820824632983552
"Sajeer Shaikh",sajeershaikh,2018-10-12 11:34,98,288,"Hey @itsmeeshashafi. We haven't forgotten. Your voice will always be among the first for the #Metoo movement in Pakistan. You reignited the fire that had been burning within women who have been wronged. There's a long journey ahead, but truly - #TimesUp",,@itsmeeshashafi,#Metoo #TimesUp,"1050817066465484800",https://twitter.com/sajeershaikh/status/1050817066465484800
"Ashwin Vinayagamoorthy",AshwinVinayagam,2018-10-12 11:27,126,907,"It was not a one day thing. It’s been there inside her for ages. Please don’t mock it. People wouldn’t get it if you weren’t there. #ISupportChinmayi #TimesUp #MeToo",,,#ISupportChinmayi #TimesUp #MeToo,"1050815213262368769",https://twitter.com/AshwinVinayagam/status/1050815213262368769
"Sir Jadeja fan",SirJadeja,2018-10-12 11:18,205,625,"Hypocrisy Of Bollywood Feminists. #MeToo #MeTooIndia #TimesUp #SajidKhan pic.twitter.com/ZlukC4T172",,,#MeToo #MeTooIndia #TimesUp #SajidKhan,"1050813016474669056",https://twitter.com/SirJadeja/status/1050813016474669056
"Priyanka Sharma",iPriyanka_S,2018-10-12 10:50,77,125,"This is the harrowing account by @whitespeaking of what @SimplySajidK actually did on the pretext of audition meeting As she spoke to me, her words broke my heart a little and also fixed it. I hope they did the same to her. #MeToo #MetooIndia #TimesUp https://www.google.co.in/amp/s/indianexpress.com/article/entertainment/bollywood/rachel-white-sajid-khan-sexual-harassment-case-me-too-movement-5399718/lite/ …",,@whitespeaking @SimplySajidK,#MeToo #MetooIndia #TimesUp,"1050805955569553416",https://twitter.com/iPriyanka_S/status/1050805955569553416
"Sir Jadeja fan",SirJadeja,2018-10-12 10:00,250,701,"Bollywood Celebs When Accused Is Not From Bollywood We Demand Justice. Guilty Must Be Jailed/Hanged. Bollywood Celebs When Accused Is From Bollywood Awww. Poor Baby Should Find A Way To 'Atone'. #TimesUp #MeToo #MeTooIndia #SajidKhan pic.twitter.com/UvM1lVVxGe",,,#TimesUp #MeToo #MeTooIndia #SajidKhan,"1050793446905122816",https://twitter.com/SirJadeja/status/1050793446905122816
"Kate *Abortion is healthcare* Kelly",Kate_Kelly_Esq,2018-10-12 08:46,56,331,"This is a fantastic piece & nice summary of the current #ERA fight. With fierce fighters like @CarolynBMaloney @RepSpeier @Alyssa_Milano & ladies of @VAratifyERA & @ERA_NC we can RATIFY! #ERANow #RatifyERA #TimesUp https://www.usatoday.com/story/news/politics/2018/10/12/alyssa-milano-era-would-have-helped-christine-blasey-ford/1582044002/ … via @usatoday",,@CarolynBMaloney @RepSpeier @Alyssa_Milano @VAratifyERA @ERA_NC @usatoday,#ERA #ERANow #RatifyERA #TimesUp,"1050774675893219329",https://twitter.com/Kate_Kelly_Esq/status/1050774675893219329
"Siddharth",Actor_Siddharth,2018-10-12 07:54,296,2804,"Kadalil meen onnu azhudha Karaikku seydhi vandhu serumaa? One more day of silence on #MeToo #TimesUp from our #TamilCinema. Maybe once more names come out... Paapom. The system needs change. Guidelines must be put in place. We must create a safe working place for all.",,,#MeToo #TimesUp #TamilCinema,"1050761663400443906",https://twitter.com/Actor_Siddharth/status/1050761663400443906
